,x,y,filename,fringe,rx,ry,angle,cluster
253,162,341,06240910_proc_00253.png,4.183810234,68,50,9.405663967999999,2
254,154,357,06240910_proc_00254.png,3.3707208630000003,61,47,36.05134012,2
255,212,361,06240910_proc_00254.png,3.3051097389999997,65,46,13.46025636,2
257,157,310,06240910_proc_00256.png,3.4925107960000004,61,44,167.33601389999998,2
261,173,350,06240910_proc_00259.png,4.1238098139999995,64,53,6.33400709,2
264,202,369,06240910_proc_00261.png,2.770115376,60,46,166.2296872,2
269,154,338,06240910_proc_00264.png,3.874577045,68,56,174.22139230000002,2
270,161,333,06240910_proc_00265.png,4.421835423,71,62,169.64122749999999,2
271,160,332,06240910_proc_00266.png,5.849962711,66,50,163.6314397,2
290,145,308,06240910_proc_00281.png,3.079745293,62,46,150.42763730000001,2
305,166,326,06240910_proc_00296.png,1.856178045,50,31,112.9439075,2
306,171,337,06240910_proc_00297.png,2.478101492,54,37,146.6051971,2
307,170,339,06240910_proc_00298.png,2.45443821,53,39,170.04959,2
322,164,336,06240910_proc_00313.png,2.432283163,63,48,5.024252576,2
326,197,342,06240910_proc_00317.png,2.477285624,52,40,179.3575069,2
356,201,310,06240910_proc_00347.png,1.12588048,38,31,158.1275759,2
357,198,319,06240910_proc_00348.png,1.75832653,41,30,5.202667362,2
362,193,319,06240910_proc_00353.png,2.270200729,56,43,169.8193486,2
363,184,326,06240910_proc_00354.png,1.80348897,51,38,164.2882495,2
369,149,318,06240910_proc_00359.png,2.637195349,56,35,10.49121582,2
418,187,316,06240910_proc_00408.png,1.297218561,35,24,163.57512480000003,2
468,195,324,06240910_proc_00455.png,1.3181557659999998,41,32,161.89631210000002,2
514,184,313,06240910_proc_00497.png,0.905093193,40,33,110.26400759999999,2
516,200,324,06240910_proc_00498.png,1.2901787759999999,43,30,150.5478657,2
518,199,330,06240910_proc_00499.png,1.340847254,38,27,121.42379220000001,2
520,198,329,06240910_proc_00500.png,1.296175718,41,31,133.3765755,2
572,199,322,06240910_proc_00543.png,0.978730202,42,30,131.6774088,2
574,190,323,06240910_proc_00544.png,1.791925192,42,30,158.7953243,2
576,190,325,06240910_proc_00545.png,1.127353907,44,33,124.4969607,2
579,189,313,06240910_proc_00546.png,0.77118063,44,28,121.02064720000001,2
631,137,338,06240910_proc_00583.png,1.868081331,49,38,146.6848985,2
633,140,341,06240910_proc_00584.png,2.6386482719999997,55,44,24.77506321,2
635,135,339,06240910_proc_00585.png,2.818560839,67,50,9.673183695,2
641,211,333,06240910_proc_00589.png,1.7411785130000001,41,35,135.2524767,2
643,203,342,06240910_proc_00590.png,2.093689919,48,35,129.76395520000003,2
646,199,336,06240910_proc_00591.png,2.3288979530000002,54,36,138.7046216,2
649,190,325,06240910_proc_00592.png,1.4145770069999999,46,36,143.05295569999998,2
654,135,302,06240910_proc_00595.png,1.5751228330000002,39,29,148.7641242,2
679,211,347,06240910_proc_00612.png,2.9844381810000002,55,45,147.289384,2
682,121,343,06240910_proc_00613.png,1.9493939880000002,49,35,131.55417509999998,2
683,212,342,06240910_proc_00613.png,2.7953431610000004,54,41,135.40328390000002,2
694,126,363,06240910_proc_00619.png,2.8646650310000004,73,54,105.2983713,2
695,208,337,06240910_proc_00619.png,2.382211447,55,39,120.121323,2
698,133,366,06240910_proc_00620.png,2.8361406330000003,69,51,101.1937691,2
699,208,340,06240910_proc_00620.png,2.7445120810000003,56,39,117.5063236,2
702,128,368,06240910_proc_00621.png,2.561005116,70,45,101.7695063,2
703,207,343,06240910_proc_00621.png,2.9766354560000003,60,38,116.89315020000001,2
706,197,336,06240910_proc_00622.png,2.698276281,55,43,130.3435548,2
709,197,339,06240910_proc_00623.png,2.4213173390000002,56,37,136.3731229,2
712,190,337,06240910_proc_00624.png,1.463846684,49,42,115.78604479999998,2
717,123,355,06240910_proc_00626.png,2.83303237,63,48,126.377001,2
718,201,345,06240910_proc_00626.png,2.054136276,57,39,135.96071609999998,2
721,123,361,06240910_proc_00627.png,1.87259531,57,42,128.4041397,2
722,197,341,06240910_proc_00627.png,2.203819513,54,39,130.5598635,2
726,121,365,06240910_proc_00628.png,2.68806529,61,47,131.0584503,2
727,200,341,06240910_proc_00628.png,2.961227894,54,42,139.1482834,2
729,122,366,06240910_proc_00629.png,2.175799847,64,48,130.95080990000002,2
730,203,347,06240910_proc_00629.png,2.320598602,56,39,131.00112109999998,2
733,122,366,06240910_proc_00630.png,2.184468508,67,50,107.183647,2
734,201,356,06240910_proc_00630.png,2.072427034,53,39,129.6755487,2
739,197,348,06240910_proc_00633.png,2.142293692,57,46,151.3834659,2
741,207,343,06240910_proc_00634.png,3.962873697,61,45,126.84863929999999,2
744,130,353,06240910_proc_00635.png,2.669408083,54,37,104.06979790000001,2
745,204,342,06240910_proc_00635.png,2.800593615,53,40,111.69656470000001,2
