,x,y,filename,fringe,rx,ry,angle,cluster
239,116,72,06240912_proc_00239.png,5.155480862,68,49,157.7225082,2
252,114,104,06240912_proc_00252.png,6.253929137999999,72,49,156.9007459,2
256,123,116,06240912_proc_00255.png,5.934241295,65,47,129.6068233,2
258,133,114,06240912_proc_00256.png,5.620064258999999,64,49,113.4289124,2
261,127,111,06240912_proc_00258.png,7.870113373,65,52,157.1485947,2
266,138,116,06240912_proc_00262.png,6.652038574,70,49,141.6181618,2
267,132,123,06240912_proc_00263.png,7.056298732999999,74,58,125.3490644,2
297,127,73,06240912_proc_00292.png,6.7959713939999995,67,46,159.8504792,2
312,140,132,06240912_proc_00306.png,5.019472122,60,38,29.41769647,2
324,131,128,06240912_proc_00315.png,6.358222007999999,78,46,165.6773674,2
445,157,160,06240912_proc_00422.png,2.6876845360000003,47,31,122.7625879,2
446,164,159,06240912_proc_00423.png,1.445346355,43,28,92.07830112,2
467,119,134,06240912_proc_00442.png,2.263527393,48,30,69.24781143,2
470,93,128,06240912_proc_00443.png,1.8042898180000002,54,31,166.9844385,2
472,95,129,06240912_proc_00444.png,1.92323637,55,30,173.41298390000003,2
481,148,82,06240912_proc_00452.png,2.8652141089999996,50,30,130.4481216,2
506,140,100,06240912_proc_00475.png,5.785502911,56,40,162.93221269999998,2
512,142,77,06240912_proc_00480.png,2.004799604,47,31,132.1587152,2
513,133,80,06240912_proc_00481.png,2.317259312,48,32,159.5595678,2
521,122,129,06240912_proc_00489.png,4.364899158,66,46,52.80024804,2
522,127,125,06240912_proc_00490.png,5.335255623,69,49,55.33759501,2
523,131,141,06240912_proc_00491.png,4.99492836,65,43,157.50495980000002,2
530,123,96,06240912_proc_00496.png,2.757143497,62,36,161.96484109999997,2
531,129,83,06240912_proc_00497.png,2.8831079010000003,49,31,156.1778523,2
532,142,161,06240912_proc_00497.png,2.7466807369999997,61,31,159.80370269999997,2
539,100,145,06240912_proc_00504.png,3.058640718,62,23,168.0608199,2
541,127,85,06240912_proc_00505.png,6.123635292,76,42,175.27605549999998,2
549,133,170,06240912_proc_00512.png,6.387120724,65,47,179.198308,2
551,135,178,06240912_proc_00513.png,7.231595039,64,48,22.33077074,2
558,130,114,06240912_proc_00520.png,6.858319282999999,67,40,143.3926176,2
561,150,119,06240912_proc_00523.png,3.987159014,60,36,147.3581844,2
572,123,123,06240912_proc_00534.png,4.232757568,59,30,169.05957890000002,2
