,x,y,filename,fringe,rx,ry,angle,cluster
275,295,116,06240909_proc_00261.png,1.9321489330000001,47,41,130.6987588,4
282,300,132,06240909_proc_00268.png,1.231929064,47,41,52.33412861,4
284,314,118,06240909_proc_00269.png,1.892359018,55,47,104.388754,4
291,285,116,06240909_proc_00274.png,0.9216423029999999,55,47,130.014005,4
293,296,125,06240909_proc_00276.png,1.19073391,57,49,174.7043866,4
294,295,132,06240909_proc_00277.png,1.127794027,47,41,157.6536291,4
297,289,116,06240909_proc_00279.png,1.605752707,52,42,99.90893542,4
301,305,125,06240909_proc_00282.png,1.085517406,50,40,163.1513867,4
304,296,127,06240909_proc_00283.png,1.184479952,41,33,134.7322792,4
305,298,120,06240909_proc_00284.png,1.232729435,37,35,133.01869409999998,4
307,317,108,06240909_proc_00285.png,0.9203848840000001,48,39,32.86977995,4
317,306,132,06240909_proc_00292.png,1.425373554,61,37,161.4156939,4
322,291,107,06240909_proc_00297.png,0.545438766,52,38,36.3325151,4
324,298,115,06240909_proc_00299.png,1.347666025,47,41,165.7364588,4
328,298,112,06240909_proc_00301.png,1.334779739,45,41,100.14642109999998,4
332,315,132,06240909_proc_00303.png,1.119718075,47,43,117.44507730000001,4
343,293,107,06240909_proc_00311.png,1.284997702,47,36,10.11713489,4
345,285,109,06240909_proc_00312.png,1.029629469,49,37,27.61023888,4
352,299,120,06240909_proc_00317.png,1.3370325570000001,46,35,48.08925483,4
354,302,133,06240909_proc_00318.png,1.217628479,44,37,30.20124211,4
356,309,138,06240909_proc_00319.png,1.023930311,35,31,8.767650875,4
358,325,137,06240909_proc_00320.png,1.396677732,42,38,20.75631139,4
363,298,111,06240909_proc_00325.png,1.386568069,54,39,134.22891819999998,4
365,297,110,06240909_proc_00326.png,1.40578723,53,36,8.479871954,4
366,289,117,06240909_proc_00327.png,1.051174164,47,42,172.81550249999998,4
367,287,125,06240909_proc_00328.png,1.849871874,56,45,148.8091898,4
368,286,134,06240909_proc_00329.png,1.543623924,49,41,1.9640597430000002,4
369,280,132,06240909_proc_00330.png,1.2361285690000001,47,38,161.12737969999998,4
375,306,138,06240909_proc_00333.png,1.247890234,41,35,173.80225259999997,4
376,300,137,06240909_proc_00334.png,1.103089809,36,31,60.74943735,4
378,308,124,06240909_proc_00335.png,1.275475025,49,37,53.31815396,4
379,308,117,06240909_proc_00336.png,1.774096251,52,37,174.82554219999997,4
386,291,133,06240909_proc_00343.png,1.547306061,46,37,176.7239516,4
387,290,130,06240909_proc_00344.png,2.124506474,63,41,158.34499619999997,4
388,283,127,06240909_proc_00345.png,1.3670611380000002,46,36,143.4780598,4
394,303,112,06240909_proc_00351.png,1.517060995,43,33,172.4156811,4
395,308,116,06240909_proc_00352.png,1.465675592,45,34,4.556119948,4
396,324,127,06240909_proc_00353.png,1.3482174869999999,47,35,10.94991424,4
403,292,133,06240909_proc_00359.png,1.298316002,52,33,147.4578574,4
404,292,119,06240909_proc_00360.png,1.088040113,46,35,128.513754,4
405,293,112,06240909_proc_00361.png,1.341167927,43,35,157.84512709999998,4
406,287,108,06240909_proc_00362.png,1.460721254,45,37,176.0121505,4
415,307,137,06240909_proc_00370.png,1.488642931,41,33,164.3322034,4
421,286,109,06240909_proc_00376.png,0.88199234,44,31,154.2765872,4
422,292,114,06240909_proc_00377.png,1.327221632,49,33,162.641706,4
423,289,115,06240909_proc_00378.png,1.625538111,48,38,98.85124647,4
424,288,122,06240909_proc_00379.png,1.492002487,48,38,114.63298590000002,4
425,279,127,06240909_proc_00380.png,0.981768608,41,30,165.3868769,4
431,319,120,06240909_proc_00386.png,1.2799105640000001,42,33,168.6929949,4
432,322,118,06240909_proc_00387.png,1.97013402,44,33,167.5663595,4
439,291,129,06240909_proc_00393.png,1.204575062,39,29,146.6656716,4
440,289,128,06240909_proc_00394.png,1.460152864,49,35,153.4281804,4
441,286,125,06240909_proc_00395.png,2.0372817519999997,55,41,169.62677060000001,4
442,283,117,06240909_proc_00396.png,1.708993435,44,38,115.09365490000002,4
443,276,104,06240909_proc_00397.png,1.290088892,44,39,112.5758422,4
448,314,122,06240909_proc_00402.png,1.036280394,42,34,178.15414819999998,4
449,317,128,06240909_proc_00403.png,1.403598785,48,38,147.6934443,4
456,289,129,06240909_proc_00409.png,0.903942108,41,33,138.0707562,4
457,286,118,06240909_proc_00410.png,1.138762236,41,36,117.51988829999999,4
458,289,116,06240909_proc_00411.png,1.4960904119999998,46,36,45.5730951,4
459,285,112,06240909_proc_00412.png,1.6219246390000002,51,38,152.1161659,4
460,284,110,06240909_proc_00413.png,1.234561443,44,34,154.7523611,4
462,280,122,06240909_proc_00414.png,0.7236356740000001,34,29,141.0623893,4
467,308,134,06240909_proc_00419.png,0.869001865,34,25,1.317814671,4
468,312,131,06240909_proc_00420.png,1.338601112,40,29,2.134666556,4
474,287,102,06240909_proc_00426.png,0.618341446,32,27,138.8210354,4
475,283,109,06240909_proc_00427.png,0.998529911,41,32,123.8134398,4
476,290,119,06240909_proc_00428.png,1.9231615069999999,51,39,19.20569794,4
477,289,127,06240909_proc_00429.png,1.972357035,48,39,160.07059569999998,4
478,284,124,06240909_proc_00430.png,1.4377040859999999,41,35,125.26041200000002,4
479,283,112,06240909_proc_00431.png,0.7539267540000001,34,28,131.2506347,4
