,x,y,filename,fringe,rx,ry,angle,cluster
196,138,305,06240914_proc_00196.png,8.558428764,96,86,29.52357806,2
226,95,310,06240914_proc_00225.png,6.839525699999999,86,78,177.9745806,2
228,103,307,06240914_proc_00226.png,8.714622497999999,90,83,177.9953004,2
243,103,302,06240914_proc_00238.png,7.488606452999999,85,70,150.90043319999998,2
248,151,320,06240914_proc_00242.png,8.405921936,89,79,2.2400100569999997,2
253,129,315,06240914_proc_00245.png,9.807126999,102,95,54.84018307,2
257,128,306,06240914_proc_00248.png,7.951002598,96,90,151.12158449999998,2
265,123,300,06240914_proc_00255.png,7.14111042,91,84,178.7032476,2
270,101,308,06240914_proc_00259.png,7.976931572000001,78,73,79.52273137,2
280,130,300,06240914_proc_00268.png,6.796578884,92,79,35.8383475,2
281,119,306,06240914_proc_00269.png,6.553068161000001,83,71,0.8671813079999999,2
284,111,310,06240914_proc_00272.png,6.66709137,80,72,153.6720335,2
306,96,300,06240914_proc_00293.png,6.997420311,84,76,137.6246014,2
317,140,301,06240914_proc_00303.png,7.407130241,84,81,31.56289497,2
322,130,309,06240914_proc_00307.png,7.252744675,86,79,171.208131,2
326,135,304,06240914_proc_00310.png,7.678514004,75,73,104.4052968,2
385,98,289,06240914_proc_00364.png,8.641904831,87,83,61.90524879,2
392,103,305,06240914_proc_00370.png,10.0899334,94,86,59.84940283,2
423,104,302,06240914_proc_00399.png,10.42828846,98,91,127.44971979999998,2
462,102,311,06240914_proc_00436.png,8.777731895,88,82,31.19013739,2
467,101,300,06240914_proc_00440.png,9.033485413,86,80,100.93795809999999,2
473,115,309,06240914_proc_00446.png,7.473740577999999,89,86,87.47628859,2
476,127,303,06240914_proc_00449.png,7.344311714,85,81,126.8605101,2
533,119,302,06240914_proc_00506.png,8.91135788,88,79,29.78608614,2
672,87,277,06240914_proc_00644.png,2.068175316,47,34,32.57038543,2
977,145,287,06240914_proc_00949.png,1.7195162769999999,59,45,91.37854141,2
986,165,315,06240914_proc_00958.png,1.3888349530000001,42,31,132.51749479999998,2
988,163,315,06240914_proc_00959.png,1.7410871980000002,51,34,111.90004280000001,2
990,159,310,06240914_proc_00960.png,2.0462527280000002,56,40,108.53282109999999,2
992,159,308,06240914_proc_00961.png,1.782205105,61,42,115.56818909999998,2
994,153,304,06240914_proc_00962.png,2.288786411,61,43,111.3843841,2
997,140,310,06240914_proc_00964.png,2.1441447730000003,60,49,103.3345895,2
998,125,308,06240914_proc_00965.png,1.954095364,64,54,109.56908370000001,2
999,117,314,06240914_proc_00966.png,2.0969150069999998,67,56,113.9641533,2
1000,113,318,06240914_proc_00967.png,2.0852139,65,54,114.50843059999998,2
1002,119,315,06240914_proc_00968.png,2.085421324,64,45,107.28981540000001,2
1004,112,320,06240914_proc_00969.png,1.899291039,58,45,115.04817949999999,2
1011,95,285,06240914_proc_00975.png,2.50022459,58,44,105.31838379999999,2
1012,94,288,06240914_proc_00976.png,2.189313889,54,44,108.77689790000001,2
1013,161,289,06240914_proc_00976.png,1.211936712,50,38,100.4480832,2
1015,165,286,06240914_proc_00977.png,1.455251694,49,38,103.67762890000002,2
1017,102,292,06240914_proc_00978.png,2.624665737,56,45,97.07613495,2
1018,153,288,06240914_proc_00978.png,1.565511465,51,40,88.85260586,2
1020,104,289,06240914_proc_00979.png,2.613100052,62,52,99.05005962,2
1022,122,282,06240914_proc_00980.png,1.792165756,66,57,89.79054109,2
1023,127,284,06240914_proc_00981.png,1.813321114,68,56,83.04944491,2
1025,136,292,06240914_proc_00983.png,2.226934195,63,53,99.07468245,2
1026,146,287,06240914_proc_00984.png,2.350289583,60,51,107.156292,2
1028,157,290,06240914_proc_00985.png,1.7841532230000001,58,46,108.07080659999998,2
1030,159,292,06240914_proc_00986.png,1.597256899,53,41,107.6839242,2
1032,161,290,06240914_proc_00987.png,1.487464905,55,39,106.5800905,2
1037,161,306,06240914_proc_00991.png,1.4074501990000001,54,38,131.0914913,2
1039,157,308,06240914_proc_00992.png,2.169374466,63,47,115.48956000000001,2
1041,151,305,06240914_proc_00993.png,2.905559063,65,51,106.75912340000002,2
1043,148,303,06240914_proc_00994.png,2.937939405,71,60,107.8274469,2
1045,147,307,06240914_proc_00995.png,2.962953091,73,65,104.4513186,2
1047,146,302,06240914_proc_00996.png,2.943823576,73,61,110.50094009999998,2
1049,141,297,06240914_proc_00997.png,2.810172558,72,61,112.42029840000002,2
1051,122,300,06240914_proc_00998.png,2.620602131,75,66,100.7995579,2
1052,112,299,06240914_proc_00999.png,2.789409637,81,72,101.17894759999999,2
1053,110,300,06240914_proc_01000.png,2.879386425,68,56,96.99403607,2
1055,106,303,06240914_proc_01001.png,2.898541212,71,56,97.91755278,2
1057,107,303,06240914_proc_01002.png,2.446853876,69,51,104.148386,2
1059,102,307,06240914_proc_01003.png,2.034718513,68,50,107.0671854,2
1065,101,286,06240914_proc_01008.png,2.651149273,68,49,100.08910209999999,2
1066,106,301,06240914_proc_01009.png,2.379004478,62,46,97.34268991,2
1068,108,301,06240914_proc_01010.png,2.544896126,66,53,99.3062805,2
1070,109,304,06240914_proc_01011.png,2.700088739,71,59,98.26803028,2
1072,115,303,06240914_proc_01012.png,2.759583473,70,61,114.8267311,2
1074,116,298,06240914_proc_01013.png,2.873733282,78,66,108.5960686,2
1076,121,295,06240914_proc_01014.png,2.64125824,72,60,101.5772569,2
1078,123,293,06240914_proc_01015.png,2.9964270589999997,77,64,90.71636140000001,2
1079,132,291,06240914_proc_01016.png,2.378533125,81,65,90.94153224,2
1080,142,286,06240914_proc_01017.png,2.579992056,69,58,104.8355714,2
1082,143,287,06240914_proc_01018.png,3.26832962,73,64,134.7531352,2
1084,156,286,06240914_proc_01019.png,2.800599575,66,53,119.3611024,2
1093,138,298,06240914_proc_01027.png,4.755628109,76,68,115.07619009999998,2
1095,138,299,06240914_proc_01028.png,4.208057404,82,70,111.56513819999999,2
1097,139,303,06240914_proc_01029.png,4.672964573,81,71,116.06576840000001,2
1099,139,302,06240914_proc_01030.png,3.970030785,73,67,107.2583078,2
1101,133,302,06240914_proc_01031.png,2.6917419430000002,74,65,106.0856531,2
1103,123,303,06240914_proc_01032.png,2.61343503,79,67,133.95738400000002,2
1104,114,304,06240914_proc_01033.png,2.75757575,77,68,116.6785183,2
1105,113,305,06240914_proc_01034.png,2.8961834910000004,73,66,106.41656210000001,2
1107,110,303,06240914_proc_01035.png,3.3196594719999997,75,59,92.87651117,2
1109,102,302,06240914_proc_01036.png,2.320800066,67,48,94.74236859,2
1116,121,291,06240914_proc_01042.png,1.942284584,64,54,108.48688119999998,2
1118,121,294,06240914_proc_01043.png,2.506146431,63,55,102.22113890000001,2
1120,114,298,06240914_proc_01044.png,2.4400844569999998,71,63,99.13777291,2
1122,118,294,06240914_proc_01045.png,2.613357544,72,65,99.76889605,2
1124,120,296,06240914_proc_01046.png,3.255215645,77,72,107.31498470000001,2
1126,128,295,06240914_proc_01047.png,4.607215405,80,72,109.93601509999998,2
1129,135,292,06240914_proc_01049.png,5.588840485,82,77,92.77866871,2
1130,137,293,06240914_proc_01050.png,4.167655468,90,82,62.21320153,2
1131,151,297,06240914_proc_01051.png,4.344666004,83,78,78.30652057,2
1133,158,292,06240914_proc_01052.png,4.013479233,69,64,123.35820770000001,2
1135,163,293,06240914_proc_01053.png,2.606072187,64,52,117.6191856,2
1137,161,292,06240914_proc_01054.png,1.707933903,61,48,117.2643368,2
1142,122,298,06240914_proc_01058.png,3.478943348,77,66,85.99531233,2
1143,129,298,06240914_proc_01059.png,2.9118921760000003,73,64,102.85009000000001,2
1145,136,294,06240914_proc_01060.png,5.089251041,84,70,129.9475678,2
1150,129,294,06240914_proc_01064.png,5.050207615,82,78,118.29252620000001,2
1152,128,294,06240914_proc_01065.png,4.034727097,81,69,151.48757680000003,2
1154,115,292,06240914_proc_01066.png,3.4103460310000004,85,74,131.0683199,2
1155,110,297,06240914_proc_01067.png,3.275954723,80,70,133.4125023,2
1156,107,301,06240914_proc_01068.png,2.419729233,74,61,134.8099009,2
1157,105,300,06240914_proc_01069.png,2.8248081210000002,70,55,109.9115972,2
1159,101,303,06240914_proc_01070.png,2.180632353,65,50,110.7859365,2
1165,131,307,06240914_proc_01075.png,2.222230196,67,57,82.70682213,2
1166,126,301,06240914_proc_01076.png,2.135931015,75,60,130.2895929,2
1167,121,300,06240914_proc_01077.png,2.632260799,75,63,119.13589740000002,2
1169,119,300,06240914_proc_01078.png,3.231663227,83,72,106.82357990000001,2
1171,120,295,06240914_proc_01079.png,4.12974453,80,74,112.1478626,2
1175,125,295,06240914_proc_01082.png,6.367998123,81,74,112.93826570000002,2
1178,151,293,06240914_proc_01085.png,4.655044556,86,81,83.28234753,2
1179,158,298,06240914_proc_01086.png,4.545515537,82,73,90.64249973,2
1181,163,297,06240914_proc_01087.png,2.778129339,65,56,111.525728,2
1183,167,298,06240914_proc_01088.png,1.797604561,57,44,121.93333799999999,2
1190,129,301,06240914_proc_01094.png,5.563984871000001,78,68,135.05053869999998,2
1192,125,301,06240914_proc_01095.png,7.278140068,86,75,130.4277438,2
1194,128,296,06240914_proc_01096.png,6.831479073,83,74,129.1847962,2
1196,126,294,06240914_proc_01097.png,7.03811264,78,74,121.7989199,2
1198,132,295,06240914_proc_01098.png,4.20037365,65,61,94.79198309,2
1200,127,291,06240914_proc_01099.png,3.877984047,79,72,18.8692616,2
1202,119,291,06240914_proc_01100.png,3.5617933269999997,85,76,32.13942782,2
1203,113,288,06240914_proc_01101.png,3.990489483,76,72,34.3343979,2
1206,88,278,06240914_proc_01104.png,2.914971352,62,52,101.87773059999999,2
1214,132,305,06240914_proc_01111.png,2.79607439,74,65,140.1228489,2
1216,129,305,06240914_proc_01112.png,5.242418766,77,72,145.89101200000002,2
1218,125,305,06240914_proc_01113.png,6.412652969,85,80,128.99854720000002,2
1222,124,303,06240914_proc_01116.png,7.383091927000001,82,76,133.9029064,2
1240,127,292,06240914_proc_01133.png,3.03408432,76,60,138.33930900000001,2
1242,124,296,06240914_proc_01135.png,6.106153965,83,70,157.59239309999998,2
1253,131,307,06240914_proc_01146.png,3.4320216180000003,78,67,130.5614311,2
1274,133,287,06240914_proc_01166.png,3.080592155,66,55,133.61405770000002,2
1295,156,308,06240914_proc_01187.png,4.2068200110000005,71,64,116.9785412,2
1296,153,307,06240914_proc_01188.png,3.323996067,74,63,122.4552328,2
1328,154,301,06240914_proc_01220.png,6.015539646000001,75,66,117.28559920000001,2
1329,157,306,06240914_proc_01221.png,3.5188548560000004,62,55,120.3987994,2
1360,153,306,06240914_proc_01252.png,3.3623514180000003,65,57,88.21753487,2
1364,148,307,06240914_proc_01256.png,3.222651958,61,51,84.01208494,2
1380,93,288,06240914_proc_01272.png,2.793418407,58,50,13.15230106,2
1396,151,309,06240914_proc_01288.png,6.499691962999999,75,69,59.97798114,2
1402,152,300,06240914_proc_01294.png,3.046330452,71,60,139.25095819999999,2
1415,102,297,06240914_proc_01307.png,3.1382637019999997,65,53,168.81587340000002,2
1417,99,296,06240914_proc_01308.png,2.993342161,67,47,178.7857571,2
1433,138,310,06240914_proc_01323.png,4.592633247,81,69,177.19573480000003,2
1434,138,312,06240914_proc_01324.png,6.369675636,78,68,126.76802590000001,2
1436,141,308,06240914_proc_01325.png,6.552471637999999,75,68,94.19299599,2
1438,146,304,06240914_proc_01326.png,6.683515549,85,75,104.47004009999999,2
1451,127,281,06240914_proc_01338.png,2.184082508,68,60,67.51560032,2
1455,116,298,06240914_proc_01342.png,3.34138298,79,72,132.4349315,2
1468,141,306,06240914_proc_01354.png,2.466314077,72,61,125.46076529999999,2
1470,145,305,06240914_proc_01355.png,3.844751835,80,70,79.25324626,2
1471,137,303,06240914_proc_01356.png,4.9563894269999995,84,73,92.74044698,2
1473,137,304,06240914_proc_01358.png,5.382635117,84,78,124.71349479999999,2
1475,142,302,06240914_proc_01359.png,5.576210499,85,77,120.3274991,2
1477,142,295,06240914_proc_01360.png,6.829164027999999,90,83,118.142624,2
1479,142,299,06240914_proc_01361.png,5.125547409,90,77,74.78609764,2
1481,137,302,06240914_proc_01362.png,3.6055500510000003,86,72,39.4518625,2
1483,135,306,06240914_proc_01363.png,2.4531631469999997,83,72,105.68229620000001,2
1493,117,298,06240914_proc_01373.png,2.759651423,75,72,62.80378066,2
1495,119,295,06240914_proc_01375.png,2.398217916,69,65,84.66477099,2
1497,117,294,06240914_proc_01376.png,5.072659969,75,74,97.96718777,2
1500,124,296,06240914_proc_01378.png,7.0190696720000005,87,78,130.4768494,2
1502,120,291,06240914_proc_01379.png,5.818412781,87,81,112.61016399999998,2
1504,124,291,06240914_proc_01380.png,4.335985184,84,73,108.5557295,2
1505,129,290,06240914_proc_01381.png,3.616599083,76,67,73.24390923,2
1512,142,306,06240914_proc_01388.png,2.299614429,64,53,125.18879740000001,2
1514,140,305,06240914_proc_01389.png,3.263039827,72,61,96.51877102,2
1515,131,301,06240914_proc_01390.png,5.176523209,86,73,128.05021979999998,2
1516,139,296,06240914_proc_01391.png,4.491435528,81,72,112.79641640000001,2
1518,137,296,06240914_proc_01392.png,4.7503247260000006,88,79,107.1533756,2
1520,139,295,06240914_proc_01393.png,4.990811348,88,80,106.92618300000001,2
1522,141,291,06240914_proc_01394.png,5.172201633,88,82,87.06671629,2
1524,139,290,06240914_proc_01395.png,5.124937534,89,83,142.44645880000002,2
1526,137,288,06240914_proc_01396.png,3.9957704539999996,86,78,123.6862378,2
1528,125,292,06240914_proc_01397.png,3.7922260760000004,87,77,101.3761693,2
1530,122,300,06240914_proc_01399.png,2.756541729,76,64,99.78666137,2
1531,119,303,06240914_proc_01400.png,2.208645105,68,51,116.45648249999999,2
1538,120,293,06240914_proc_01406.png,2.2687458990000002,72,59,101.5508378,2
1539,115,298,06240914_proc_01407.png,2.222959042,80,69,58.72387645,2
1540,119,294,06240914_proc_01408.png,2.949950933,84,75,94.45939385,2
1541,118,294,06240914_proc_01409.png,4.488622665,86,79,112.5996659,2
1543,118,290,06240914_proc_01410.png,5.074823856,88,80,111.44458529999999,2
1546,121,291,06240914_proc_01412.png,6.005110741,84,77,128.57240819999998,2
1548,120,290,06240914_proc_01413.png,4.24448204,84,76,116.9839644,2
1550,126,291,06240914_proc_01414.png,4.175004482,89,80,74.93953101,2
1552,135,292,06240914_proc_01416.png,3.2502121930000003,78,67,109.1631929,2
1553,138,292,06240914_proc_01417.png,2.519124269,67,52,108.4991277,2
1559,127,291,06240914_proc_01422.png,2.112076521,65,54,120.2013182,2
1560,130,292,06240914_proc_01423.png,2.7714953419999997,76,63,114.27668229999999,2
1561,128,292,06240914_proc_01424.png,3.3990283010000004,85,73,103.9195952,2
1562,134,298,06240914_proc_01425.png,3.851225615,86,76,101.5137157,2
1563,137,293,06240914_proc_01426.png,3.896238804,86,76,105.701291,2
1565,137,292,06240914_proc_01427.png,5.496324539,93,86,108.96603259999999,2
1567,139,290,06240914_proc_01428.png,5.703388213999999,90,85,100.0983844,2
1570,133,292,06240914_proc_01430.png,5.234223366,91,87,98.55518509,2
1572,133,291,06240914_proc_01431.png,5.305735111000001,87,85,67.09187588,2
1580,153,296,06240914_proc_01438.png,2.366558075,65,52,117.1876065,2
1582,148,294,06240914_proc_01439.png,1.5199911590000001,55,42,131.7957589,2
1585,123,298,06240914_proc_01441.png,2.530787468,78,67,118.167725,2
1586,123,302,06240914_proc_01442.png,2.79847002,78,67,108.1736077,2
1588,122,303,06240914_proc_01443.png,3.721179962,87,78,115.3117155,2
1590,121,303,06240914_proc_01444.png,4.560600281,87,78,115.703741,2
1592,123,302,06240914_proc_01445.png,4.95492506,89,79,116.82889180000001,2
1594,126,305,06240914_proc_01446.png,5.154428482,87,78,122.60664440000001,2
1596,127,303,06240914_proc_01447.png,4.50765419,85,78,113.77681489999999,2
