,x,y,filename,fringe,rx,ry,angle,cluster
236,144,332,06240909_proc_00232.png,1.4288437369999998,60,40,100.3467847,3
242,137,286,06240909_proc_00236.png,2.254985332,79,61,21.00114976,3
244,147,292,06240909_proc_00237.png,2.446128368,89,54,173.3982469,3
245,158,290,06240909_proc_00238.png,2.137862206,69,49,13.01683194,3
246,158,289,06240909_proc_00239.png,1.8836302759999999,71,57,10.5592445,3
260,143,323,06240909_proc_00251.png,2.2045567040000003,74,56,25.85970238,3
261,140,322,06240909_proc_00252.png,1.770708561,68,50,29.29430569,3
263,141,314,06240909_proc_00253.png,2.2865641119999998,74,55,17.56071347,3
265,139,305,06240909_proc_00254.png,1.7704510690000002,68,58,115.3385308,3
266,127,301,06240909_proc_00255.png,1.865451336,91,70,154.47956169999998,3
267,126,299,06240909_proc_00256.png,2.368534803,103,81,125.9041675,3
268,129,302,06240909_proc_00257.png,2.499735355,108,83,161.0850239,3
269,132,302,06240909_proc_00258.png,2.362018585,98,75,170.4101241,3
271,134,302,06240909_proc_00259.png,2.588061094,97,71,1.56659556,3
286,149,328,06240909_proc_00271.png,2.217464447,76,59,162.1975371,3
288,148,326,06240909_proc_00272.png,1.823048592,87,67,43.91004649,3
289,144,322,06240909_proc_00273.png,2.3386907580000003,87,73,58.74745426,3
290,157,317,06240909_proc_00274.png,1.871718884,81,69,121.2057453,3
295,187,313,06240909_proc_00278.png,1.937703133,70,54,154.27882749999998,3
309,219,316,06240909_proc_00287.png,0.918082237,54,34,125.37382040000001,3
313,132,309,06240909_proc_00290.png,1.817281485,70,55,142.02838630000002,3
314,126,305,06240909_proc_00291.png,1.942197084,78,55,177.20601440000002,3
316,168,303,06240909_proc_00292.png,1.289310932,46,33,12.18470146,3
318,134,300,06240909_proc_00293.png,1.9043574330000002,87,61,157.34176100000002,3
327,187,333,06240909_proc_00301.png,2.009535789,47,36,89.05779840000001,3
330,166,326,06240909_proc_00302.png,1.5699319840000001,56,46,157.8227019,3
341,196,335,06240909_proc_00310.png,0.8884968759999999,60,48,164.4109999,3
349,203,321,06240909_proc_00315.png,0.786661625,52,44,157.8973439,3
364,158,336,06240909_proc_00326.png,1.3090872759999999,70,48,140.9084368,3
372,154,277,06240909_proc_00332.png,1.691229343,57,35,172.2022659,3
374,165,281,06240909_proc_00333.png,1.040638447,40,31,176.86375959999998,3
380,150,339,06240909_proc_00337.png,1.967722416,68,57,153.6511366,3
662,163,322,06240909_proc_00602.png,1.668853521,53,39,153.41732380000002,3
718,156,329,06240909_proc_00643.png,1.179201126,48,34,128.8752623,3
719,162,332,06240909_proc_00644.png,0.973406315,47,35,138.4587417,3
720,162,333,06240909_proc_00645.png,1.08489871,47,38,147.3100726,3
721,170,329,06240909_proc_00646.png,1.012524605,45,34,154.569826,3
744,146,283,06240909_proc_00660.png,2.045697212,61,51,34.82291011,3
747,144,287,06240909_proc_00661.png,1.943675995,67,55,170.7492985,3
756,139,304,06240909_proc_00666.png,1.9604599480000002,71,55,105.940614,3
759,131,300,06240909_proc_00667.png,2.069369793,72,61,96.06451563,3
814,194,310,06240909_proc_00700.png,1.232822895,49,40,58.40802118,3
817,187,314,06240909_proc_00701.png,1.121805668,47,39,9.390780986000001,3
879,132,307,06240909_proc_00737.png,1.439322948,82,62,138.6059254,3
882,133,306,06240909_proc_00738.png,1.9749066830000002,83,65,156.365102,3
884,130,304,06240909_proc_00739.png,1.994502306,88,65,134.4352582,3
887,128,306,06240909_proc_00740.png,1.7075691219999998,86,65,133.94855259999997,3
896,145,301,06240909_proc_00744.png,1.9831919669999998,63,55,107.4724615,3
899,144,309,06240909_proc_00745.png,1.7140328880000002,68,57,111.2440578,3
902,126,317,06240909_proc_00746.png,1.885163784,84,64,154.77959819999998,3
921,148,296,06240909_proc_00757.png,1.6174519059999999,85,66,157.651189,3
924,149,297,06240909_proc_00758.png,1.9822075369999999,90,68,98.52104781,3
927,148,303,06240909_proc_00759.png,1.730552673,93,73,167.5087161,3
930,144,310,06240909_proc_00760.png,1.433206081,94,77,148.06795380000003,3
933,142,318,06240909_proc_00761.png,1.51293087,85,65,131.74208729999998,3
936,146,324,06240909_proc_00762.png,1.8580720419999999,83,66,104.448163,3
939,153,332,06240909_proc_00763.png,1.646690845,73,60,103.0063101,3
941,149,325,06240909_proc_00764.png,1.9001672269999998,81,61,108.23936200000001,3
944,148,323,06240909_proc_00765.png,2.102335691,78,64,106.9770406,3
946,147,319,06240909_proc_00766.png,1.716918468,75,63,110.2396648,3
949,153,312,06240909_proc_00767.png,1.359237671,80,68,98.21881877,3
952,166,307,06240909_proc_00768.png,1.363134146,66,58,125.34922150000001,3
966,135,312,06240909_proc_00776.png,1.397050858,82,63,141.2992978,3
969,134,302,06240909_proc_00777.png,2.012069464,86,72,114.1782593,3
972,142,303,06240909_proc_00778.png,2.1039819719999997,93,79,71.20013221,3
975,144,302,06240909_proc_00779.png,2.325370789,89,76,75.68270340000001,3
978,145,302,06240909_proc_00780.png,2.38824892,94,83,74.85676277,3
979,147,307,06240909_proc_00781.png,2.107929707,89,76,102.22137109999998,3
982,147,313,06240909_proc_00782.png,2.195332289,81,68,121.84968190000001,3
985,152,318,06240909_proc_00783.png,2.005120754,80,64,131.5812159,3
988,152,319,06240909_proc_00784.png,1.85275054,82,68,144.14016130000002,3
991,147,318,06240909_proc_00785.png,1.778612614,80,65,129.9775626,3
994,144,314,06240909_proc_00786.png,1.838208199,81,70,117.2134861,3
997,147,315,06240909_proc_00787.png,2.2656366830000003,78,70,82.62839107,3
1000,143,310,06240909_proc_00788.png,1.7794518469999998,75,67,79.64803119,3
1011,150,305,06240909_proc_00794.png,2.0331704619999997,70,58,106.64016200000002,3
1014,152,314,06240909_proc_00795.png,1.3688671590000001,74,54,129.8702637,3
1017,147,314,06240909_proc_00796.png,1.136831999,87,62,151.7398737,3
1020,150,315,06240909_proc_00797.png,0.964975357,88,66,155.2145344,3
1022,150,315,06240909_proc_00798.png,1.61741066,88,68,144.3174969,3
1025,149,312,06240909_proc_00799.png,1.872681379,78,64,128.6152028,3
1028,145,315,06240909_proc_00800.png,1.9837231640000001,79,65,115.90609909999999,3
1031,140,320,06240909_proc_00801.png,2.4396953580000003,78,62,96.9119372,3
1034,142,322,06240909_proc_00802.png,2.1984877590000003,78,63,109.22788840000001,3
1037,135,324,06240909_proc_00803.png,2.401858807,84,63,115.9823649,3
1040,140,321,06240909_proc_00804.png,1.922046185,80,61,111.3445845,3
1042,135,316,06240909_proc_00805.png,1.515067577,89,70,158.1654767,3
1043,143,321,06240909_proc_00806.png,1.38229847,99,75,165.01505840000002,3
1045,140,317,06240909_proc_00807.png,2.012822866,98,75,13.13485761,3
1050,155,306,06240909_proc_00809.png,1.187296867,77,57,171.6405503,3
1067,150,318,06240909_proc_00817.png,1.6508555409999999,83,65,119.0399879,3
1070,156,322,06240909_proc_00818.png,2.031612396,77,66,108.8002571,3
1073,154,323,06240909_proc_00819.png,1.012158871,79,64,162.7939236,3
1076,156,320,06240909_proc_00820.png,1.33472538,83,64,179.2701829,3
1079,155,314,06240909_proc_00821.png,1.479817629,88,68,3.548732999,3
1082,160,313,06240909_proc_00822.png,0.964428902,83,66,176.916433,3
1084,159,309,06240909_proc_00823.png,1.693688869,86,72,10.15497243,3
1087,152,317,06240909_proc_00824.png,2.86467123,97,80,155.2915858,3
1090,156,321,06240909_proc_00825.png,2.557153463,102,85,141.5852334,3
1093,153,315,06240909_proc_00826.png,0.932355404,90,68,147.4162479,3
1096,147,312,06240909_proc_00827.png,0.850744724,81,57,157.57728980000002,3
1175,177,300,06240909_proc_00871.png,1.16399765,42,37,114.55751240000001,3
1178,177,308,06240909_proc_00872.png,1.300708055,45,35,124.93895249999998,3
1180,173,307,06240909_proc_00873.png,0.990681171,46,39,144.4872647,3
1188,140,296,06240909_proc_00878.png,1.467946768,65,53,106.48832,3
1191,143,300,06240909_proc_00879.png,1.449141026,68,52,145.6010636,3
1196,166,316,06240909_proc_00881.png,1.54123044,52,41,134.532725,3
