,x,y,filename,fringe,rx,ry,angle,cluster
229,311,257,06240912_proc_00229.png,2.8706014160000004,51,47,85.06064875,1
241,298,257,06240912_proc_00241.png,2.076893091,47,39,54.01470007,1
244,294,234,06240912_proc_00244.png,1.5761640069999998,45,35,128.07478799999998,1
245,316,254,06240912_proc_00245.png,1.63008213,44,40,74.20576378,1
257,316,261,06240912_proc_00255.png,2.254481316,41,36,61.21722334,1
262,301,255,06240912_proc_00258.png,2.166125774,48,41,30.8021041,1
264,309,259,06240912_proc_00260.png,1.874866724,40,34,143.2937506,1
265,301,255,06240912_proc_00261.png,3.20590663,47,44,37.99191981,1
268,289,231,06240912_proc_00264.png,2.030898094,43,36,4.8081278880000005,1
270,308,262,06240912_proc_00266.png,3.370005131,50,41,32.76578349,1
273,299,260,06240912_proc_00269.png,4.294610977,48,45,55.13366264,1
275,310,239,06240912_proc_00271.png,2.2572355269999997,46,37,47.96803264,1
280,302,259,06240912_proc_00276.png,3.00820446,63,55,60.9947231,1
282,312,267,06240912_proc_00278.png,4.326262474,51,47,43.65134625,1
284,301,260,06240912_proc_00279.png,2.644319296,45,42,31.46145641,1
285,290,271,06240912_proc_00280.png,4.423147202,48,43,63.69530477,1
288,294,252,06240912_proc_00283.png,3.349165916,49,43,175.3532165,1
289,307,253,06240912_proc_00284.png,2.665408373,52,42,64.64320525,1
290,315,253,06240912_proc_00285.png,5.273109436,52,49,0.569507256,1
295,340,249,06240912_proc_00290.png,3.5691423419999997,46,38,120.946321,1
298,302,261,06240912_proc_00292.png,2.927989244,51,39,134.4789885,1
299,293,263,06240912_proc_00293.png,5.3593564030000005,52,47,98.33862711,1
300,299,255,06240912_proc_00294.png,3.2946510310000003,54,48,15.41180277,1
308,311,260,06240912_proc_00302.png,3.590749264,56,44,55.99153782,1
310,327,256,06240912_proc_00304.png,3.074028015,58,49,48.97623686,1
311,294,266,06240912_proc_00305.png,3.2318119999999997,58,52,53.78473443,1
314,350,255,06240912_proc_00306.png,4.156445026,62,48,20.05548617,1
325,297,264,06240912_proc_00315.png,4.14695406,58,51,150.5165015,1
326,311,262,06240912_proc_00316.png,3.35245204,48,40,61.06435005,1
328,300,250,06240912_proc_00318.png,5.052799702,54,48,11.64989252,1
332,295,255,06240912_proc_00322.png,2.40218854,60,54,23.91210467,1
333,296,254,06240912_proc_00323.png,2.898700476,62,56,42.83664129,1
334,301,251,06240912_proc_00324.png,4.249752045,56,52,152.5776972,1
335,300,264,06240912_proc_00325.png,4.226793289,50,45,23.25590278,1
338,303,263,06240912_proc_00328.png,3.6929807660000002,54,47,46.2226256,1
339,316,262,06240912_proc_00329.png,5.8304309839999995,47,43,167.7578515,1
342,312,264,06240912_proc_00330.png,4.430429459,55,44,49.277243299999995,1
344,298,259,06240912_proc_00331.png,3.4585280419999997,53,47,164.7029888,1
350,295,256,06240912_proc_00337.png,3.20664978,54,50,33.19768708,1
351,305,267,06240912_proc_00338.png,5.438737869,58,52,28.17197754,1
352,302,271,06240912_proc_00339.png,5.130158901000001,63,53,38.25421273,1
353,299,249,06240912_proc_00340.png,2.88719964,49,44,16.64569864,1
361,308,260,06240912_proc_00348.png,4.142773151,49,43,9.663407987000001,1
364,306,249,06240912_proc_00351.png,3.210638046,54,48,26.44193502,1
370,290,254,06240912_proc_00356.png,3.241526365,57,50,13.31086902,1
372,298,262,06240912_proc_00358.png,4.121833801,51,45,15.70038338,1
373,301,255,06240912_proc_00359.png,5.139147282,55,50,165.1919655,1
375,307,256,06240912_proc_00360.png,3.5998949999999996,58,49,26.2874498,1
376,303,264,06240912_proc_00361.png,4.752311707,57,54,26.06414189,1
379,297,277,06240912_proc_00362.png,3.217804909,51,42,13.82672077,1
381,310,256,06240912_proc_00364.png,3.705507994,54,46,59.74434086,1
384,302,258,06240912_proc_00366.png,5.097945213,53,50,2.518895646,1
385,300,249,06240912_proc_00367.png,2.9337167739999996,61,52,165.67518769999998,1
403,291,263,06240912_proc_00385.png,4.478235245,52,50,39.34411285,1
410,298,254,06240912_proc_00392.png,5.343636513,54,49,25.72376112,1
416,304,261,06240912_proc_00397.png,3.267189503,50,47,20.0823715,1
424,298,254,06240912_proc_00404.png,4.540847778,58,54,36.5626515,1
426,304,238,06240912_proc_00405.png,4.31375742,61,50,19.65878366,1
433,309,253,06240912_proc_00412.png,5.904952048999999,62,56,169.4138283,1
435,296,248,06240912_proc_00413.png,3.7386446,64,56,95.8193938,1
436,282,264,06240912_proc_00414.png,6.0844731329999995,59,55,17.11727539,1
437,288,251,06240912_proc_00415.png,4.124614716,56,51,32.24334232,1
441,297,260,06240912_proc_00419.png,4.723018646,55,51,125.1880837,1
443,296,261,06240912_proc_00420.png,5.269312858999999,55,49,30.67680428,1
449,291,262,06240912_proc_00426.png,2.290954113,49,42,50.86273852,1
461,304,234,06240912_proc_00437.png,4.992605686,62,56,39.76388603,1
463,284,255,06240912_proc_00438.png,7.0480108260000005,63,59,45.24375704,1
464,298,263,06240912_proc_00439.png,5.8544826510000005,58,56,28.97976865,1
471,289,266,06240912_proc_00443.png,6.552714347999999,72,64,57.97944047,1
473,294,253,06240912_proc_00444.png,5.47265625,58,53,95.04485718,1
474,298,258,06240912_proc_00445.png,4.992693424,61,55,28.67123876,1
484,308,263,06240912_proc_00454.png,3.725168705,53,47,17.07357242,1
487,306,273,06240912_proc_00457.png,6.023928642,62,56,48.70885544,1
496,300,259,06240912_proc_00465.png,5.342122078,57,46,115.6308424,1
501,295,260,06240912_proc_00470.png,4.759526253,61,53,51.29676972,1
502,296,254,06240912_proc_00471.png,4.15223217,55,49,162.96098659999998,1
503,294,270,06240912_proc_00472.png,4.452552795,51,43,47.10933442,1
504,307,252,06240912_proc_00473.png,3.643707752,61,54,120.8912014,1
508,299,262,06240912_proc_00476.png,4.90074873,62,54,56.04864503,1
509,300,249,06240912_proc_00477.png,5.400473118,60,55,156.6436986,1
510,294,257,06240912_proc_00478.png,3.3585343360000004,54,50,178.8785618,1
514,306,260,06240912_proc_00482.png,5.852679729,63,54,43.88867483,1
525,300,262,06240912_proc_00492.png,4.966236115,62,53,113.26742620000002,1
527,296,255,06240912_proc_00493.png,3.567967892,55,53,40.17125558,1
535,308,268,06240912_proc_00500.png,3.034024239,52,43,55.01130663,1
536,309,268,06240912_proc_00501.png,4.347667694,59,51,161.0914733,1
538,296,261,06240912_proc_00503.png,3.992201805,64,59,27.1768224,1
540,294,255,06240912_proc_00504.png,6.134981632000001,61,52,114.86064979999999,1
542,299,257,06240912_proc_00505.png,4.837203026,60,51,169.3777666,1
550,297,263,06240912_proc_00512.png,4.953732491,59,52,74.8337587,1
554,305,266,06240912_proc_00516.png,5.9671258929999995,59,52,135.6420195,1
555,297,270,06240912_proc_00517.png,3.705448389,63,52,46.47447175,1
556,295,266,06240912_proc_00518.png,4.88008976,58,51,81.22850282,1
562,300,253,06240912_proc_00524.png,5.075175285,57,51,37.44918273,1
568,298,257,06240912_proc_00530.png,6.543076515,63,52,147.5454648,1
573,285,244,06240912_proc_00534.png,4.950432777,56,50,81.17098579,1
575,289,260,06240912_proc_00535.png,4.5173578260000005,62,55,52.115098100000004,1
577,297,263,06240912_proc_00536.png,5.329470634,61,56,39.03080865,1
579,291,258,06240912_proc_00537.png,6.735236645,64,56,38.810500899999994,1
583,291,262,06240912_proc_00538.png,5.592388153,59,56,59.20005674,1
584,292,258,06240912_proc_00539.png,5.221360207,56,50,65.13891989,1
585,274,239,06240912_proc_00540.png,2.404109001,51,44,43.622919,1
588,297,270,06240912_proc_00542.png,3.88520813,50,41,76.11939154,1
590,291,256,06240912_proc_00543.png,7.558012009,62,60,81.64690655,1
594,307,260,06240912_proc_00546.png,3.996888161,55,48,176.93343969999998,1
598,295,262,06240912_proc_00550.png,5.404315472,59,52,1.490985046,1
599,297,259,06240912_proc_00551.png,3.60609436,57,52,12.19918999,1
600,307,253,06240912_proc_00552.png,3.6919393539999996,61,56,164.9908454,1
605,300,256,06240912_proc_00556.png,2.415970564,52,50,117.15576409999998,1
612,297,267,06240912_proc_00561.png,4.451346397,61,47,40.60538582,1
615,300,260,06240912_proc_00563.png,4.2078328130000004,55,52,50.74488019,1
617,304,260,06240912_proc_00564.png,6.417016506,56,49,124.17036499999999,1
619,293,258,06240912_proc_00565.png,5.592700005,63,55,19.79068656,1
621,287,253,06240912_proc_00566.png,3.914179802,57,48,157.70683290000002,1
622,293,250,06240912_proc_00567.png,4.299539089,55,49,46.20712791,1
623,294,251,06240912_proc_00568.png,4.069913864,57,47,169.09765380000002,1
