,x,y,filename,fringe,rx,ry,angle,cluster
218,145,97,06240913_proc_00218.png,6.39908886,85,67,149.09213730000002,2
219,120,104,06240913_proc_00219.png,6.485122204,100,85,147.47075619999998,2
224,117,97,06240913_proc_00224.png,7.492747784,110,89,144.23157659999998,2
233,123,93,06240913_proc_00233.png,8.350295067000001,87,78,162.5708752,2
239,131,106,06240913_proc_00238.png,7.049942017,94,85,150.6944108,2
242,142,101,06240913_proc_00241.png,9.924695969,96,84,125.76156,2
244,127,92,06240913_proc_00243.png,7.691156387,103,92,130.423007,2
245,120,105,06240913_proc_00244.png,7.526099682000001,94,87,167.3914025,2
247,128,109,06240913_proc_00245.png,7.761906624,90,78,156.750422,2
248,118,104,06240913_proc_00246.png,6.4466295239999996,90,79,134.5718688,2
250,126,103,06240913_proc_00247.png,8.195413589,93,88,130.4842431,2
252,114,108,06240913_proc_00249.png,7.673944473,101,95,146.887622,2
255,132,119,06240913_proc_00252.png,8.752441406,88,77,116.6143692,2
256,116,109,06240913_proc_00253.png,8.332175255,102,93,113.456602,2
257,117,112,06240913_proc_00254.png,8.658312797999999,105,94,141.8827906,2
259,121,110,06240913_proc_00255.png,7.3444347379999995,101,84,157.1042292,2
260,129,110,06240913_proc_00256.png,7.50181818,106,83,133.2617805,2
261,126,112,06240913_proc_00257.png,7.1925692560000005,103,77,140.042,2
262,125,115,06240913_proc_00258.png,7.768087864,99,83,154.60119709999998,2
263,122,108,06240913_proc_00259.png,8.87966156,112,89,174.14310980000002,2
267,136,111,06240913_proc_00262.png,9.151150702999999,98,82,175.84997919999998,2
268,118,108,06240913_proc_00263.png,6.961009979,104,91,80.08920677,2
269,120,110,06240913_proc_00264.png,8.973871231,106,91,85.26614182,2
271,131,124,06240913_proc_00265.png,7.194375992,99,75,133.7983875,2
272,131,124,06240913_proc_00266.png,8.5585289,94,64,106.32659479999998,2
273,121,115,06240913_proc_00267.png,7.262320517999999,89,71,130.0829182,2
274,112,118,06240913_proc_00268.png,7.783921242000001,102,88,129.2406057,2
275,117,116,06240913_proc_00269.png,7.140812874,92,84,144.4904202,2
297,123,108,06240913_proc_00289.png,9.248116493,93,74,132.5112691,2
304,125,106,06240913_proc_00296.png,9.19184494,91,80,137.8829635,2
307,123,107,06240913_proc_00299.png,7.238854408,89,74,140.664903,2
308,115,111,06240913_proc_00300.png,6.7714781760000005,93,78,143.4083441,2
310,112,118,06240913_proc_00301.png,6.54202652,93,86,122.9493935,2
311,112,105,06240913_proc_00302.png,7.045126915,96,90,99.91389413,2
312,110,111,06240913_proc_00303.png,6.944272995,98,85,112.94614779999999,2
313,112,118,06240913_proc_00304.png,6.765620232000001,95,79,141.15997219999997,2
314,122,108,06240913_proc_00305.png,8.838220596000001,104,85,144.5083836,2
316,125,110,06240913_proc_00306.png,9.020782471,97,85,125.5067017,2
322,122,106,06240913_proc_00311.png,8.570930481,103,85,92.069859,2
324,122,101,06240913_proc_00312.png,8.554105759,104,82,41.3115625,2
325,128,125,06240913_proc_00313.png,8.193183899,114,79,50.12766332,2
326,130,122,06240913_proc_00314.png,7.55918932,106,73,88.12838724,2
327,128,118,06240913_proc_00315.png,8.560626983999999,91,70,99.70339453,2
328,134,119,06240913_proc_00316.png,9.03765583,83,69,123.24784209999999,2
330,133,113,06240913_proc_00317.png,9.069349289,91,75,125.0474706,2
332,131,116,06240913_proc_00318.png,6.603727341,88,73,142.0462097,2
333,127,108,06240913_proc_00319.png,7.537971972999999,95,82,127.9241926,2
346,122,116,06240913_proc_00331.png,10.10572815,90,76,121.11572340000002,2
348,122,112,06240913_proc_00332.png,9.382334709,95,86,138.28587980000003,2
368,113,115,06240913_proc_00351.png,7.750513077000001,97,85,142.4071408,2
369,116,119,06240913_proc_00352.png,6.265278816,97,80,143.0692218,2
370,117,114,06240913_proc_00353.png,8.254892349,92,80,177.153267,2
371,114,120,06240913_proc_00354.png,8.674121857000001,96,85,131.11611409999998,2
373,123,114,06240913_proc_00355.png,9.783987045,93,79,123.5651009,2
375,121,104,06240913_proc_00356.png,7.810647011,99,83,126.26068290000002,2
377,127,100,06240913_proc_00357.png,9.067480087,96,80,125.3719797,2
379,121,95,06240913_proc_00359.png,8.812476157999999,106,91,95.45687468,2
382,122,99,06240913_proc_00360.png,9.362148285,106,90,120.6569259,2
383,122,113,06240913_proc_00361.png,8.870586395,98,80,164.5280506,2
384,133,120,06240913_proc_00362.png,9.44920826,99,69,61.41317464,2
385,131,122,06240913_proc_00363.png,10.56151009,92,77,96.40111418,2
386,132,124,06240913_proc_00364.png,9.836009979,95,76,142.26670190000002,2
388,125,121,06240913_proc_00365.png,8.938793182000001,96,80,115.2160929,2
389,125,113,06240913_proc_00366.png,7.883735657000001,95,80,100.27710309999999,2
392,117,118,06240913_proc_00369.png,7.805464745,102,88,121.2128828,2
394,115,110,06240913_proc_00370.png,7.795764922999999,103,87,129.679114,2
396,123,115,06240913_proc_00371.png,7.685573578,91,68,143.64557019999998,2
397,119,110,06240913_proc_00372.png,7.731834412,89,73,146.7207741,2
402,131,119,06240913_proc_00375.png,8.779109955,78,64,147.65714519999997,2
421,91,121,06240913_proc_00392.png,7.478085995,98,81,124.2717557,2
429,122,116,06240913_proc_00399.png,7.830002785,98,81,134.2621437,2
430,118,114,06240913_proc_00400.png,8.535998344,100,88,134.43469130000003,2
431,118,118,06240913_proc_00401.png,8.498391151,101,83,77.36826431,2
432,117,112,06240913_proc_00402.png,7.634280205,98,83,153.8651878,2
435,120,111,06240913_proc_00404.png,8.562473297,95,78,141.87630880000003,2
437,123,121,06240913_proc_00405.png,8.189367294,91,74,114.61699650000001,2
441,125,100,06240913_proc_00407.png,8.981751442,99,85,139.3575638,2
445,120,110,06240913_proc_00409.png,9.339179039,104,83,125.7748345,2
446,124,126,06240913_proc_00410.png,10.38660622,95,74,120.27489979999999,2
447,129,121,06240913_proc_00411.png,9.781621933,99,66,134.90909580000002,2
449,127,113,06240913_proc_00412.png,10.00654984,99,80,177.7613092,2
451,126,125,06240913_proc_00413.png,10.37539387,92,69,146.3297014,2
