,x,y,filename,fringe,rx,ry,angle,cluster
663,95,97,06240909_proc_00603.png,6.794038296,100,100,129.03900579999998,1
664,100,104,06240909_proc_00604.png,8.13458252,103,98,14.157431699999998,1
666,101,111,06240909_proc_00605.png,9.324764252000001,105,96,39.64571692,1
671,112,114,06240909_proc_00609.png,9.81873703,100,90,160.18617450000002,1
673,107,110,06240909_proc_00610.png,9.002029419,103,100,122.4389223,1
674,108,111,06240909_proc_00611.png,8.149909973,100,94,158.76127580000002,1
681,139,123,06240909_proc_00618.png,6.892679214,78,70,81.52430465,1
682,136,108,06240909_proc_00619.png,6.544445992000001,80,74,91.71932686,1
683,129,108,06240909_proc_00620.png,5.954270362999999,86,77,89.76961339,1
684,130,110,06240909_proc_00621.png,7.0184373860000004,82,76,139.6410747,1
690,124,127,06240909_proc_00626.png,9.618202209,88,85,130.1421462,1
692,122,134,06240909_proc_00627.png,7.567866325,96,92,83.24276658,1
693,109,127,06240909_proc_00628.png,8.333909035,92,85,109.0644557,1
694,113,130,06240909_proc_00628.png,8.211533546,90,86,116.0193368,1
695,107,124,06240909_proc_00629.png,9.503556252000001,93,85,171.3617505,1
697,112,124,06240909_proc_00630.png,8.096559525,91,85,170.7077385,1
699,120,114,06240909_proc_00631.png,5.708033085,94,79,166.998577,1
701,122,110,06240909_proc_00632.png,5.425704956000001,87,76,160.923893,1
704,111,119,06240909_proc_00634.png,8.26199913,92,91,145.4665772,1
706,106,107,06240909_proc_00635.png,10.034338,101,92,132.5167913,1
707,100,96,06240909_proc_00636.png,9.832244872999999,108,100,116.6602612,1
708,103,95,06240909_proc_00637.png,9.760832787,111,103,93.02763594,1
709,102,96,06240909_proc_00638.png,9.622926712,112,104,108.6923879,1
711,96,98,06240909_proc_00639.png,9.485394478,114,104,120.53478170000001,1
713,102,99,06240909_proc_00640.png,8.89513588,109,100,119.9939058,1
715,102,102,06240909_proc_00641.png,8.88355732,106,97,114.51125829999998,1
724,101,111,06240909_proc_00648.png,6.942728043,96,88,166.6088788,1
729,129,137,06240909_proc_00652.png,6.283206463,86,75,161.2889751,1
730,129,135,06240909_proc_00653.png,6.369013786,88,78,129.1389212,1
731,137,146,06240909_proc_00653.png,5.813565731000001,83,72,132.3761064,1
732,124,127,06240909_proc_00654.png,6.670251846,83,76,69.67564765,1
733,123,120,06240909_proc_00655.png,8.179527282999999,96,91,2.9742677730000002,1
735,122,118,06240909_proc_00656.png,7.766224861,93,89,179.06797609999998,1
737,124,111,06240909_proc_00657.png,8.919370651,87,81,137.7131104,1
739,117,111,06240909_proc_00658.png,9.836948395,92,86,134.74482969999997,1
741,116,107,06240909_proc_00659.png,9.318712234,98,93,149.3605876,1
743,116,112,06240909_proc_00660.png,7.607221602999999,95,90,7.782130564,1
746,120,117,06240909_proc_00661.png,7.883075713999999,93,88,115.1436587,1
748,117,129,06240909_proc_00662.png,9.079565048,94,85,120.45634380000001,1
749,113,131,06240909_proc_00663.png,10.59414482,96,86,127.99667790000001,1
751,118,125,06240909_proc_00664.png,8.666467667000001,93,80,136.3091855,1
753,120,132,06240909_proc_00665.png,7.651424408,99,80,149.9350407,1
755,122,132,06240909_proc_00666.png,6.318616867,92,78,147.0226036,1
758,130,131,06240909_proc_00667.png,4.902223587,87,72,163.4825655,1
763,106,124,06240909_proc_00670.png,8.861009597999999,86,79,135.7308597,1
764,108,112,06240909_proc_00671.png,9.47174263,96,89,151.2253112,1
765,106,114,06240909_proc_00672.png,9.410587311,98,89,134.20966049999998,1
767,103,112,06240909_proc_00673.png,9.756462097,104,91,136.5137258,1
769,98,109,06240909_proc_00674.png,9.755714417,108,93,122.75741740000001,1
771,101,107,06240909_proc_00675.png,9.513702392999999,113,99,120.2363912,1
773,106,104,06240909_proc_00676.png,9.37547493,116,105,108.1090898,1
775,104,106,06240909_proc_00677.png,7.1891965870000005,111,105,117.50518980000001,1
777,108,104,06240909_proc_00678.png,8.654466629,109,104,98.89020587,1
778,109,105,06240909_proc_00679.png,9.340345382999999,105,99,99.73839242,1
780,100,107,06240909_proc_00681.png,8.957564354,104,96,133.2095705,1
784,117,124,06240909_proc_00684.png,5.573224545,100,93,112.31712150000001,1
786,109,114,06240909_proc_00685.png,6.095089912000001,98,91,172.2061386,1
788,112,118,06240909_proc_00686.png,6.34764719,88,82,39.4980414,1
790,106,122,06240909_proc_00687.png,5.946918488,93,87,116.54466029999999,1
791,117,125,06240909_proc_00688.png,6.111265182,97,90,88.54369689,1
793,117,125,06240909_proc_00689.png,7.4183397289999995,103,96,143.1047388,1
795,120,124,06240909_proc_00690.png,8.464453697,104,91,154.6405304,1
797,118,124,06240909_proc_00691.png,8.823378563,102,86,149.8982567,1
799,115,119,06240909_proc_00692.png,8.450211525,98,89,139.21568369999997,1
801,114,120,06240909_proc_00693.png,7.9157862660000005,98,92,9.260986048,1
803,111,116,06240909_proc_00694.png,6.132933617000001,93,89,80.45589914,1
805,109,109,06240909_proc_00695.png,7.823522091,100,95,84.84603055,1
806,114,114,06240909_proc_00696.png,9.451646805,95,88,175.0945727,1
807,111,118,06240909_proc_00697.png,9.417266846,92,89,153.56190869999998,1
809,118,118,06240909_proc_00698.png,7.893167973,96,84,140.0964229,1
811,122,114,06240909_proc_00699.png,7.708411217,94,82,128.7356532,1
813,125,121,06240909_proc_00700.png,7.77008009,92,81,129.2199307,1
816,125,128,06240909_proc_00701.png,6.757989407,88,79,116.0730357,1
819,112,124,06240909_proc_00702.png,6.93735218,84,77,78.85477985,1
821,101,94,06240909_proc_00703.png,5.858185767999999,86,76,164.8468445,1
823,101,96,06240909_proc_00704.png,7.65776968,98,94,155.5326539,1
824,105,109,06240909_proc_00705.png,5.2740349769999995,102,95,152.5838563,1
826,105,112,06240909_proc_00706.png,7.568077564,97,89,149.417104,1
828,105,112,06240909_proc_00707.png,8.294185638,100,91,125.77166869999999,1
830,106,113,06240909_proc_00708.png,8.658751488,103,93,139.4878531,1
832,108,115,06240909_proc_00709.png,8.886316299,106,92,147.182512,1
834,104,118,06240909_proc_00710.png,7.276679992999999,108,98,155.49773969999998,1
836,105,110,06240909_proc_00711.png,4.0692062380000005,109,101,156.226917,1
838,111,111,06240909_proc_00712.png,7.345331669,104,95,117.05988880000001,1
839,108,109,06240909_proc_00713.png,7.738483906,103,98,158.9090196,1
843,106,98,06240909_proc_00716.png,7.0092315670000005,106,96,123.5097115,1
845,106,100,06240909_proc_00717.png,6.709339619,100,88,113.1959688,1
850,117,101,06240909_proc_00721.png,4.424751282,86,72,115.0684378,1
851,121,111,06240909_proc_00722.png,6.285085678,92,84,162.8830371,1
853,116,117,06240909_proc_00723.png,8.068580627000001,101,90,4.88836212,1
855,112,119,06240909_proc_00724.png,8.321119308,96,87,178.5827873,1
857,107,118,06240909_proc_00725.png,9.021860123,107,96,16.89326738,1
859,111,123,06240909_proc_00726.png,8.681002617,106,92,176.12485159999997,1
861,109,121,06240909_proc_00727.png,7.914165497000001,110,100,178.1789136,1
863,108,124,06240909_proc_00728.png,8.29487896,106,99,17.65033067,1
865,111,120,06240909_proc_00729.png,10.15377045,103,93,118.6511726,1
866,110,119,06240909_proc_00730.png,10.27649212,107,93,162.80930180000001,1
868,111,116,06240909_proc_00731.png,8.643001556,103,96,156.6687227,1
870,114,113,06240909_proc_00732.png,8.75104332,94,87,134.5437694,1
872,116,109,06240909_proc_00733.png,7.36634922,94,85,142.7228697,1
874,122,109,06240909_proc_00734.png,5.522754668999999,90,78,112.7393433,1
876,125,105,06240909_proc_00735.png,4.08810854,86,72,137.5527512,1
881,121,95,06240909_proc_00738.png,6.99479866,86,78,82.18940798,1
883,113,97,06240909_proc_00739.png,8.131032944,95,88,96.82241391,1
886,117,102,06240909_proc_00740.png,7.191974162999999,102,89,82.24824323,1
889,115,105,06240909_proc_00741.png,6.868677139,104,92,72.94728777,1
891,113,108,06240909_proc_00742.png,8.706327437999999,103,96,107.43920530000001,1
893,112,114,06240909_proc_00743.png,9.725377083,99,93,108.03931259999999,1
895,111,115,06240909_proc_00744.png,9.723373413,99,93,128.4570634,1
898,111,116,06240909_proc_00745.png,9.396148682,105,96,134.3375968,1
901,112,118,06240909_proc_00746.png,9.684867859,107,100,128.8928568,1
903,112,122,06240909_proc_00747.png,8.604547501,98,93,153.34025369999998,1
905,110,118,06240909_proc_00748.png,8.863804817,99,93,148.9087296,1
907,111,117,06240909_proc_00749.png,8.442372322,97,89,95.32947799,1
909,112,108,06240909_proc_00750.png,8.057504654,100,90,103.6676158,1
911,113,103,06240909_proc_00751.png,6.727558612999999,92,81,66.53028406,1
913,109,87,06240909_proc_00752.png,5.457839966,93,81,43.319340999999994,1
916,124,153,06240909_proc_00754.png,3.614494801,63,55,162.1221335,1
917,118,134,06240909_proc_00755.png,5.329755306,78,74,132.2860675,1
918,121,114,06240909_proc_00756.png,6.0872693060000005,86,80,23.69517616,1
920,120,108,06240909_proc_00757.png,8.420459747,99,89,118.0237241,1
923,114,109,06240909_proc_00758.png,8.152427673,103,91,126.2680254,1
926,110,106,06240909_proc_00759.png,8.214109421,108,98,133.8964314,1
929,112,114,06240909_proc_00760.png,9.343062401000001,104,93,137.219496,1
932,114,114,06240909_proc_00761.png,9.923276901,107,96,144.5026736,1
935,108,120,06240909_proc_00762.png,8.49458313,108,97,137.1820325,1
938,106,121,06240909_proc_00763.png,9.944237709,102,90,115.1170551,1
940,105,121,06240909_proc_00764.png,10.39635754,103,90,122.3897449,1
943,101,121,06240909_proc_00765.png,10.18772984,98,92,133.8557337,1
948,120,121,06240909_proc_00767.png,8.345012665,102,89,137.1495891,1
951,117,120,06240909_proc_00768.png,6.612812996000001,97,87,85.7701688,1
955,105,98,06240909_proc_00770.png,5.570360184,93,83,23.13074298,1
957,109,105,06240909_proc_00771.png,5.3100738530000005,95,87,69.00253934,1
959,107,116,06240909_proc_00772.png,5.902276516000001,100,90,97.30920149,1
961,117,109,06240909_proc_00774.png,8.036019325,99,92,122.3186017,1
963,117,113,06240909_proc_00775.png,8.102272034,105,92,115.3049946,1
965,117,111,06240909_proc_00776.png,8.46043396,100,90,122.63065929999999,1
968,115,106,06240909_proc_00777.png,9.278196335,104,93,121.2931376,1
971,115,107,06240909_proc_00778.png,10.26078796,105,98,119.88954050000001,1
974,111,110,06240909_proc_00779.png,9.317646027,105,95,133.9617178,1
977,115,110,06240909_proc_00780.png,10.24873161,109,100,122.0915047,1
981,114,115,06240909_proc_00782.png,9.838269234,100,90,136.9775468,1
984,113,117,06240909_proc_00783.png,9.743810653999999,97,84,129.4251164,1
987,113,120,06240909_proc_00784.png,9.049361229,93,82,121.79195990000002,1
990,106,122,06240909_proc_00785.png,8.24769783,94,84,123.95209950000002,1
993,116,120,06240909_proc_00786.png,7.5956106189999995,87,79,140.64435780000002,1
996,104,122,06240909_proc_00787.png,5.099657059,96,82,132.0180338,1
999,106,118,06240909_proc_00788.png,5.060451508,93,87,98.21666726,1
1001,112,123,06240909_proc_00789.png,6.685364246000001,84,76,116.99269340000001,1
1002,116,118,06240909_proc_00790.png,7.054236412000001,101,90,12.71002326,1
1004,118,119,06240909_proc_00791.png,7.827161789,96,84,99.683908,1
1006,114,116,06240909_proc_00792.png,8.018264771,97,88,95.25181874,1
1008,106,112,06240909_proc_00793.png,8.686609268,103,93,138.6621993,1
1010,112,115,06240909_proc_00794.png,8.318611145,98,88,122.99407659999999,1
1013,110,113,06240909_proc_00795.png,8.472757339,102,95,139.3025125,1
1016,109,109,06240909_proc_00796.png,7.953373432,100,95,23.09097421,1
1019,109,110,06240909_proc_00797.png,8.708524704,97,90,111.49756709999998,1
1021,114,111,06240909_proc_00798.png,9.431610107000001,98,89,129.86772630000002,1
1024,107,110,06240909_proc_00799.png,9.498945236,104,95,123.76094979999999,1
1027,113,113,06240909_proc_00800.png,8.758090973,99,88,138.350169,1
1030,106,115,06240909_proc_00801.png,9.562225342,101,91,130.323901,1
1033,116,120,06240909_proc_00802.png,9.250782967000001,92,84,121.4046814,1
1036,114,125,06240909_proc_00803.png,9.493083,93,86,147.746105,1
1039,109,125,06240909_proc_00804.png,8.252210617000001,91,86,151.9209967,1
1044,107,127,06240909_proc_00807.png,6.342701912000001,93,85,114.37218200000001,1
1047,107,126,06240909_proc_00808.png,7.242242813,98,89,115.6877242,1
1049,112,122,06240909_proc_00809.png,7.318092346,96,85,116.0062091,1
1052,113,117,06240909_proc_00810.png,8.972400665,98,86,124.53418870000002,1
1054,116,113,06240909_proc_00811.png,8.253290176,99,93,135.48587450000002,1
1056,115,110,06240909_proc_00812.png,8.548437118999999,102,97,139.97913490000002,1
1058,114,110,06240909_proc_00813.png,9.88262558,96,89,129.9585951,1
1060,112,105,06240909_proc_00814.png,10.87784863,103,93,111.4275713,1
1061,109,104,06240909_proc_00815.png,9.046262741,105,99,126.6479068,1
1062,113,104,06240909_proc_00815.png,9.305784225,101,96,123.98971670000002,1
1064,114,105,06240909_proc_00816.png,9.15346241,99,91,101.41038859999999,1
1066,113,109,06240909_proc_00817.png,8.782392502,99,90,97.808099,1
1069,106,110,06240909_proc_00818.png,8.898561478,105,95,105.55792530000001,1
1072,115,111,06240909_proc_00819.png,8.869906425,96,86,115.0626322,1
1075,116,117,06240909_proc_00820.png,8.664310455,100,88,114.6028648,1
1078,115,118,06240909_proc_00821.png,6.938920498,99,92,107.9199277,1
1081,108,110,06240909_proc_00822.png,5.867450237000001,99,95,88.51789244,1
1086,116,118,06240909_proc_00824.png,6.606554031,110,98,45.61188375,1
1089,116,118,06240909_proc_00825.png,7.283923626,98,89,172.717905,1
1092,107,117,06240909_proc_00826.png,7.651337624,103,93,157.10854419999998,1
1095,106,116,06240909_proc_00827.png,8.509561539,103,93,144.25706680000002,1
1098,101,115,06240909_proc_00828.png,8.077218056,108,97,129.4754515,1
1100,106,113,06240909_proc_00829.png,8.673548698,109,99,124.8238638,1
1102,106,107,06240909_proc_00830.png,9.02064991,109,100,119.83309579999998,1
1104,105,104,06240909_proc_00831.png,9.404551506,105,99,118.75363909999999,1
1105,105,106,06240909_proc_00832.png,8.464799881,105,98,128.53944579999998,1
1107,106,104,06240909_proc_00833.png,8.990465164,105,99,118.867471,1
1109,109,105,06240909_proc_00834.png,8.4705019,108,99,105.22198929999999,1
1111,113,104,06240909_proc_00835.png,8.849777222,102,93,107.5170831,1
1113,113,108,06240909_proc_00836.png,8.588692665,98,89,96.27028191,1
1115,114,113,06240909_proc_00837.png,8.25869751,98,88,110.75832209999999,1
1117,111,117,06240909_proc_00838.png,8.349312782,95,88,66.21234559,1
1121,101,105,06240909_proc_00841.png,7.479822636000001,99,92,11.03019458,1
1123,104,112,06240909_proc_00842.png,7.77341938,101,92,49.53046231,1
1125,106,112,06240909_proc_00843.png,7.883000374,103,96,90.67552370000001,1
1127,113,117,06240909_proc_00844.png,7.693335533,97,88,71.21168889,1
1129,108,116,06240909_proc_00845.png,7.013865471,102,93,138.38859219999998,1
1131,116,120,06240909_proc_00846.png,9.071992874,103,91,158.87814880000002,1
1133,113,119,06240909_proc_00847.png,8.686665535,102,96,134.8285986,1
1135,114,115,06240909_proc_00848.png,9.967845917,101,91,94.3969386,1
1137,104,113,06240909_proc_00850.png,7.898331165,101,88,74.80130164,1
1139,104,111,06240909_proc_00851.png,8.519817352,105,94,74.85612074,1
1141,105,108,06240909_proc_00852.png,8.185758591,104,94,92.41803473,1
1143,114,107,06240909_proc_00853.png,7.211165427999999,98,89,117.23265159999998,1
1145,115,104,06240909_proc_00854.png,7.248274802999999,101,89,106.36008319999999,1
1147,122,101,06240909_proc_00855.png,6.390982628,93,83,115.56092179999999,1
1152,116,99,06240909_proc_00859.png,7.602342606000001,98,88,165.3309325,1
1154,107,98,06240909_proc_00860.png,8.074051857,98,93,160.0700664,1
1156,105,108,06240909_proc_00861.png,7.791749001,105,100,139.70161069999997,1
1158,105,112,06240909_proc_00862.png,7.921430588,106,98,142.6520851,1
1160,107,113,06240909_proc_00863.png,8.802960396,104,93,152.5375101,1
