,x,y,filename,fringe,rx,ry,angle,cluster
258,348,154,06240910_proc_00256.png,1.692661762,38,21,13.85343534,3
259,362,159,06240910_proc_00257.png,1.6718695159999999,43,27,28.18813094,3
262,332,166,06240910_proc_00259.png,1.610681534,36,28,4.837033675,3
265,348,159,06240910_proc_00261.png,2.034781456,44,34,120.86723429999999,3
268,343,131,06240910_proc_00263.png,1.7326452730000002,33,27,9.292076215,3
273,329,171,06240910_proc_00268.png,1.941106319,46,35,24.88474581,3
275,355,161,06240910_proc_00270.png,1.7896766659999999,40,25,37.05425095,3
277,325,152,06240910_proc_00271.png,2.900140762,52,41,118.28929550000001,3
279,353,182,06240910_proc_00273.png,2.04228425,50,32,41.01468832,3
283,350,185,06240910_proc_00276.png,1.378065586,42,32,170.77262530000002,3
284,337,168,06240910_proc_00277.png,2.828304052,57,45,25.73790815,3
285,334,159,06240910_proc_00278.png,3.889641047,59,49,52.16849311,3
289,348,160,06240910_proc_00280.png,2.7733721730000003,38,29,176.2226855,3
291,329,139,06240910_proc_00282.png,1.820183754,41,30,10.41680773,3
292,328,139,06240910_proc_00283.png,2.238256454,52,35,24.02276398,3
294,335,158,06240910_proc_00285.png,1.5375447269999998,43,28,19.89383779,3
295,341,179,06240910_proc_00286.png,2.2529027459999997,42,28,12.65161319,3
296,325,159,06240910_proc_00287.png,1.930047035,36,27,15.84167951,3
299,341,161,06240910_proc_00290.png,1.396692038,28,21,22.09225712,3
301,360,181,06240910_proc_00292.png,1.5163397790000002,42,25,22.21575889,3
304,340,175,06240910_proc_00295.png,2.055410147,43,31,0.6007987539999999,3
309,343,169,06240910_proc_00300.png,1.75799036,38,21,15.48291187,3
312,309,161,06240910_proc_00303.png,1.841442108,50,30,174.12995949999998,3
313,331,160,06240910_proc_00304.png,1.680273771,54,33,17.67849325,3
314,346,174,06240910_proc_00305.png,1.70229435,41,34,126.88114750000001,3
315,342,173,06240910_proc_00306.png,1.226154566,43,32,1.368192759,3
323,350,165,06240910_proc_00314.png,2.20327878,45,33,175.3579072,3
332,329,168,06240910_proc_00323.png,2.198051453,50,32,164.7816265,3
333,336,164,06240910_proc_00324.png,2.428858757,51,36,175.12008600000001,3
334,337,157,06240910_proc_00325.png,2.181725264,38,32,169.7824946,3
335,334,137,06240910_proc_00326.png,1.241711617,39,33,170.55962419999997,3
338,336,136,06240910_proc_00329.png,2.126425505,44,30,2.247519423,3
339,330,133,06240910_proc_00330.png,1.565092802,35,27,129.0378925,3
342,294,165,06240910_proc_00333.png,1.626312971,45,33,5.017242667,3
355,295,164,06240910_proc_00346.png,1.96968317,49,36,98.76860118,3
364,332,156,06240910_proc_00354.png,2.517748833,44,37,142.2412697,3
365,318,153,06240910_proc_00355.png,1.705786705,44,33,15.90102531,3
379,353,126,06240910_proc_00369.png,1.808090687,41,29,169.7409065,3
380,321,135,06240910_proc_00370.png,2.0592558380000003,30,27,175.0566514,3
381,333,146,06240910_proc_00371.png,2.736742496,38,31,171.11706750000002,3
382,343,145,06240910_proc_00372.png,2.383410692,44,34,158.7271846,3
383,326,158,06240910_proc_00373.png,2.254233599,37,30,3.0000111830000002,3
384,318,155,06240910_proc_00374.png,2.520050049,39,32,175.237213,3
385,331,152,06240910_proc_00375.png,2.275314093,41,28,175.7858962,3
386,347,159,06240910_proc_00376.png,1.787537575,39,24,177.3624465,3
393,318,170,06240910_proc_00383.png,2.546415091,39,30,176.61489509999998,3
395,359,145,06240910_proc_00385.png,1.427550554,27,24,170.7296523,3
397,369,167,06240910_proc_00387.png,1.9190094469999999,30,25,177.70033930000002,3
398,363,175,06240910_proc_00388.png,2.433294058,44,37,170.1150173,3
399,364,175,06240910_proc_00389.png,1.7006800169999998,36,30,164.78509619999997,3
404,331,154,06240910_proc_00394.png,2.134839535,33,27,19.18680734,3
406,308,129,06240910_proc_00396.png,2.475684643,44,34,45.45921878,3
408,336,134,06240910_proc_00398.png,3.3209257130000003,40,31,4.825964073,3
409,324,128,06240910_proc_00399.png,2.391743898,36,29,22.74499951,3
411,351,156,06240910_proc_00401.png,2.6341195109999997,29,26,172.100683,3
413,290,165,06240910_proc_00403.png,2.0074296,46,33,84.36075927,3
415,354,156,06240910_proc_00405.png,4.165671349,38,34,1.016805779,3
417,372,175,06240910_proc_00407.png,2.441934109,37,27,173.18196899999998,3
419,366,164,06240910_proc_00408.png,2.077740431,29,25,4.475369182,3
420,353,153,06240910_proc_00409.png,1.9305701259999999,31,28,177.1918448,3
423,332,153,06240910_proc_00412.png,2.374956608,40,27,158.7655805,3
425,340,160,06240910_proc_00414.png,2.524182558,38,32,168.5870886,3
