,x,y,filename,fringe,rx,ry,angle,cluster
2105,443,156,06240912_proc_01236.png,1.47576952,43,35,100.8068389,4
2108,447,157,06240912_proc_01237.png,1.23704195,40,32,91.87077948,4
2119,440,167,06240912_proc_01241.png,1.7350676059999999,45,34,82.13924707,4
2121,432,165,06240912_proc_01242.png,1.315721035,47,36,99.21293914,4
2123,435,164,06240912_proc_01243.png,2.518357992,52,43,96.08506767,4
2130,462,154,06240912_proc_01247.png,1.450495958,45,37,104.04016170000001,4
2132,457,151,06240912_proc_01248.png,1.44990921,46,37,100.7655846,4
2146,435,149,06240912_proc_01258.png,1.076321363,44,32,101.08514179999999,4
2149,451,150,06240912_proc_01259.png,1.53988266,43,34,100.0015118,4
2154,440,154,06240912_proc_01263.png,1.35799551,43,35,91.03137655,4
2157,440,152,06240912_proc_01264.png,1.1538500790000001,39,31,84.93517135,4
2167,438,160,06240912_proc_01269.png,1.326626301,39,31,88.07955139,4
2171,440,157,06240912_proc_01270.png,1.48799181,44,34,83.21507017,4
2181,433,153,06240912_proc_01275.png,1.066694021,43,31,102.0288007,4
2193,439,157,06240912_proc_01281.png,1.336874723,45,35,104.72819399999999,4
2195,432,159,06240912_proc_01282.png,1.363823175,44,33,104.2644378,4
2205,444,164,06240912_proc_01286.png,1.4423778059999999,44,33,80.42874914,4
2208,450,156,06240912_proc_01287.png,1.692451,44,37,84.70148326,4
2216,445,157,06240912_proc_01292.png,1.636616945,42,31,87.17493381,4
2219,437,160,06240912_proc_01293.png,1.158027649,42,32,67.89990775,4
2239,450,163,06240912_proc_01303.png,1.297286749,44,36,96.05605303,4
2256,437,152,06240912_proc_01314.png,1.4851970669999999,40,29,104.5793505,4
2273,449,154,06240912_proc_01325.png,1.446197271,40,31,73.58724234,4
2276,444,154,06240912_proc_01326.png,1.098074675,38,28,67.68359566,4
2315,448,154,06240912_proc_01358.png,1.421670675,45,33,76.33573779,4
2317,446,156,06240912_proc_01359.png,0.852585316,39,28,82.14770968,4
2325,436,155,06240912_proc_01364.png,1.5314114090000002,46,36,101.36668900000001,4
2327,429,153,06240912_proc_01365.png,1.31652379,42,30,102.5432779,4
