0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,06240907_proc_00047.png,0,0,0
0,0,06240907_proc_00091.png,0,0,0
0,0,06240907_proc_00115.png,0,0,0
0,0,06240907_proc_00123.png,0,0,0
0,0,06240907_proc_00126.png,0,0,0
0,0,06240907_proc_00127.png,0,0,0
0,0,06240907_proc_00131.png,0,0,0
0,0,06240907_proc_00137.png,0,0,0
0,0,06240907_proc_00138.png,0,0,0
0,0,06240907_proc_00144.png,0,0,0
0,0,06240907_proc_00147.png,0,0,0
0,0,06240907_proc_00156.png,0,0,0
0,0,06240907_proc_00159.png,0,0,0
0,0,06240907_proc_00165.png,0,0,0
0,0,06240907_proc_00169.png,0,0,0
0,0,06240907_proc_00170.png,0,0,0
0,0,06240907_proc_00176.png,0,0,0
0,0,06240907_proc_00177.png,0,0,0
0,0,06240907_proc_00179.png,0,0,0
0,0,06240907_proc_00184.png,0,0,0
0,0,06240907_proc_00191.png,0,0,0
0,0,06240907_proc_00192.png,0,0,0
0,0,06240907_proc_00195.png,0,0,0
0,0,06240907_proc_00196.png,0,0,0
0,0,06240907_proc_00204.png,0,0,0
0,0,06240907_proc_00206.png,0,0,0
0,0,06240907_proc_00209.png,0,0,0
0,0,06240907_proc_00222.png,0,0,0
0,0,06240907_proc_00226.png,0,0,0
0,0,06240907_proc_00227.png,0,0,0
0,0,06240907_proc_00229.png,0,0,0
0,0,06240907_proc_00232.png,0,0,0
0,0,06240907_proc_00236.png,0,0,0
0,0,06240907_proc_00237.png,0,0,0
0,0,06240907_proc_00238.png,0,0,0
0,0,06240907_proc_00239.png,0,0,0
0,0,06240907_proc_00241.png,0,0,0
0,0,06240907_proc_00243.png,0,0,0
0,0,06240907_proc_00248.png,0,0,0
0,0,06240907_proc_00250.png,0,0,0
0,0,06240907_proc_00251.png,0,0,0
0,0,06240907_proc_00253.png,0,0,0
107.7164688,213.0095774,06240907_proc_00254.png,1,85.0349294,67.94320408
107.7164688,213.0095774,06240907_proc_00254.png,1,85.0349294,67.94320408
0,0,06240907_proc_00255.png,0,0,0
0.56640625,0.5625,06240907_proc_00256.png,0.083333333,60.78336989,30.39168495
0,0,06240907_proc_00257.png,0,0,0
0,0,06240907_proc_00258.png,0,0,0
0,0,06240907_proc_00259.png,0,0,0
0,0,06240907_proc_00260.png,0,0,0
0,0,06240907_proc_00261.png,0,0,0
0,0,06240907_proc_00262.png,0,0,0
0,0,06240907_proc_00263.png,0,0,0
0,0,06240907_proc_00264.png,0,0,0
0,0,06240907_proc_00265.png,0,0,0
0,0,06240907_proc_00266.png,0,0,0
0,0,06240907_proc_00267.png,0,0,0
0,0,06240907_proc_00268.png,0,0,0
0,0,06240907_proc_00269.png,0,0,0
111.1906618,218.3754512,06240907_proc_00270.png,0.714285714,67.45508228,57.08822606
111.1906618,218.3754512,06240907_proc_00270.png,0.714285714,67.45508228,57.08822606
0,0,06240907_proc_00271.png,0,0,0
0,0,06240907_proc_00272.png,0,0,0
0,0,06240907_proc_00273.png,0,0,0
0,0,06240907_proc_00274.png,0,0,0
0,0,06240907_proc_00275.png,0,0,0
0,0,06240907_proc_00276.png,0,0,0
0,0,06240907_proc_00277.png,0,0,0
0,0,06240907_proc_00278.png,0,0,0
0,0,06240907_proc_00279.png,0,0,0
0,0,06240907_proc_00280.png,0,0,0
81.95102882,219.40242,06240907_proc_00281.png,5.5,115.4331971,112.4596012
81.95102882,219.40242,06240907_proc_00281.png,5.5,115.4331971,112.4596012
80.46330452,216.2276649,06240907_proc_00282.png,8.75,113.8796256,109.4970979
80.46330452,216.2276649,06240907_proc_00282.png,8.75,113.8796256,109.4970979
0,0,06240907_proc_00283.png,0,0,0
0,0,06240907_proc_00284.png,0,0,0
0,0,06240907_proc_00285.png,0,0,0
0,0,06240907_proc_00286.png,0,0,0
0,0,06240907_proc_00287.png,0,0,0
0,0,06240907_proc_00288.png,0,0,0
0,0,06240907_proc_00289.png,0,0,0
74.85944112,215.3023478,06240907_proc_00290.png,9.666666667,111.8300013,110.4732767
74.85944112,215.3023478,06240907_proc_00290.png,9.666666667,111.8300013,110.4732767
0,0,06240907_proc_00291.png,0,0,0
71.52510325,220.0374196,06240907_proc_00292.png,4.666666667,117.0628722,109.6036196
71.52510325,220.0374196,06240907_proc_00292.png,4.666666667,117.0628722,109.6036196
69.74422455,216.3150075,06240907_proc_00293.png,9,121.3279821,113.9098227
69.74422455,216.3150075,06240907_proc_00293.png,9,121.3279821,113.9098227
0,0,06240907_proc_00294.png,0,0,0
72.59626225,213.8400443,06240907_proc_00295.png,7.285714286,134.097026,113.1806098
72.59626225,213.8400443,06240907_proc_00295.png,7.285714286,134.097026,113.1806098
67.32998912,215.2186839,06240907_proc_00296.png,7.666666667,115.7482859,110.7482511
67.32998912,215.2186839,06240907_proc_00296.png,7.666666667,115.7482859,110.7482511
0,0,06240907_proc_00297.png,0,0,0
0,0,06240907_proc_00298.png,0,0,0
73.0125,206.0052094,06240907_proc_00299.png,10,116.4566519,113.4276914
73.0125,206.0052094,06240907_proc_00299.png,10,116.4566519,113.4276914
0,0,06240907_proc_00300.png,0,0,0
62.43125,206.85,06240907_proc_00301.png,10,104.117715,88.92912578
141.296875,252.1666667,06240907_proc_00301.png,3.666666667,55.9192078,29.36502496
0,0,06240907_proc_00302.png,0,0,0
0,0,06240907_proc_00303.png,0,0,0
0,0,06240907_proc_00304.png,0,0,0
0,0,06240907_proc_00305.png,0,0,0
0,0,06240907_proc_00306.png,0,0,0
72.31623383,208.704953,06240907_proc_00307.png,8.2,111.1535537,106.9213834
72.31623383,208.704953,06240907_proc_00307.png,8.2,111.1535537,106.9213834
77.79426861,201.4981766,06240907_proc_00308.png,6.75,105.4203466,96.58896538
77.79426861,201.4981766,06240907_proc_00308.png,6.75,105.4203466,96.58896538
80.64000193,203.1888885,06240907_proc_00309.png,8,147.2668522,106.9320009
80.64000193,203.1888885,06240907_proc_00309.png,8,147.2668522,106.9320009
0,0,06240907_proc_00310.png,0,0,0
77.22684097,214.6377449,06240907_proc_00311.png,6.25,112.4076099,91.10296795
77.22684097,214.6377449,06240907_proc_00311.png,6.25,112.4076099,91.10296795
80.09275055,220.052002,06240907_proc_00312.png,7.4,121.7059386,107.021033
80.09275055,220.052002,06240907_proc_00312.png,7.4,121.7059386,107.021033
77.45776825,212.6504761,06240907_proc_00313.png,6.6,117.5138648,113.5300307
