time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,
0.01443107,140,126,06240909_proc_00217.png,5.39127779,74,59,36.7504373,1,,,13716.19353,217,.png
0.014497573,140,129,06240909_proc_00218.png,6.239027977,83,66,12.30644872,1,,,17209.64456,218,.png
0.014564075,119,128,06240909_proc_00219.png,6.94493866,100,87,74.16699563,1,,,27331.85609,219,.png
0.014630578,123,111,06240909_proc_00220.png,6.603508949,93,88,171.3743778,1,,,25710.79428,220,.png
0.014697081,121,108,06240909_proc_00221.png,8.652533531,104,94,113.8067721,1,,,30712.20978,221,.png
0.014763583,119,121,06240909_proc_00222.png,7.577888489,98,92,141.6006526,1,,,28324.59936,222,.png
0.014830086,124,121,06240909_proc_00223.png,7.968970299,97,89,152.2046254,1,,,27121.36938,223,.png
0.014896588,120,118,06240909_proc_00224.png,7.480398178,101,93,3.272902853,1,,,29508.9798,224,.png
0.014963091,125,119,06240909_proc_00225.png,7.372332573,107,93,171.2992312,1,,,31261.9885,225,.png
0.015029594,134,118,06240909_proc_00226.png,9.979043961,99,88,131.4373755,1,,,27369.5552,226,.png
0.015096096,127,115,06240909_proc_00227.png,8.31191349,93,79,58.93994265,1,,,23081.28123,227,.png
0.015295604,116,120,06240909_proc_00230.png,9.754715919,98,94,141.938303,1,,,28940.35152,230,.png
0.015362107,114,132,06240909_proc_00231.png,9.609343529,109,98,94.73165202,1,,,33558.49273,231,.png
0.015628117,119,115,06240909_proc_00235.png,9.04345417,98,89,173.8865884,1,,,27400.97112,235,.png
0.01569462,120,108,06240909_proc_00236.png,8.441259384,87,82,34.18746687,1,,,22412.12199,236,.png
0.015761123,127,104,06240909_proc_00237.png,7.75125885,93,85,146.803457,1,,,24834.28993,237,.png
0.01596063,119,106,06240909_proc_00240.png,8.091971397,100,93,98.95838482,1,,,29216.81168,240,.png
0.016027133,126,115,06240909_proc_00241.png,7.558193207,95,83,153.5517505,1,,,24771.45807,241,.png
0.016359646,112,123,06240909_proc_00246.png,9.314443588,105,93,66.22229034,1,,,30677.65226,246,.png
0.016426149,118,120,06240909_proc_00247.png,8.306751251,102,91,9.023783823,1,,,29160.26301,247,.png
0.016492651,115,112,06240909_proc_00248.png,9.449987411,96,89,124.7553024,1,,,26841.76763,248,.png
0.016559154,109,118,06240909_proc_00249.png,9.704479218,108,99,154.7712005,1,,,33589.90865,249,.png
0.016692159,130,127,06240909_proc_00251.png,9.25853157,106,92,111.2565161,1,,,30636.81156,251,.png
0.016825165,115,131,06240909_proc_00253.png,8.046892166,90,86,1.052272497,1,,,24315.92714,253,.png
0.016891667,106,116,06240909_proc_00254.png,7.323373318,96,91,170.8598204,1,,,27444.95342,254,.png
0.01722418,114,120,06240909_proc_00259.png,10.16793251,92,86,153.0856908,1,,,24856.28108,259,.png
0.017357186,111,110,06240909_proc_00261.png,7.435896873,90,88,178.061901,1,,,24881.41382,261,.png
0.017623196,123,114,06240909_proc_00265.png,8.141283035,83,73,2.598205454,1,,,19034.90989,265,.png
0.017756201,103,113,06240909_proc_00267.png,10.12993526,104,98,178.2797048,1,,,32019.11233,267,.png
0.017889207,116,131,06240909_proc_00269.png,10.37198162,112,98,125.3840691,1,,,34482.12097,269,.png
0.018088715,127,118,06240909_proc_00272.png,9.403652191,97,88,66.02826516,1,,,26816.63489,272,.png
0.018554233,119,115,06240909_proc_00279.png,7.744285583,105,94,104.2712611,1,,,31007.51949,279,.png
0.018620736,121,110,06240909_proc_00280.png,6.4644804,98,87,92.62588421,1,,,26785.21896,280,.png
0.018687238,121,102,06240909_proc_00281.png,8.634303093,98,92,110.8561099,1,,,28324.59936,281,.png
0.018753741,121,119,06240909_proc_00282.png,7.155191898,88,84,151.9636632,1,,,23222.6529,282,.png
0.018820243,122,108,06240909_proc_00283.png,7.888965607,93,83,164.4934198,1,,,24249.95369,283,.png
