time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,
0.015229102,311,257,06240912_proc_00229.png,2.870601416,51,47,85.06064875,1,,,7530.397591,229,.png
0.016027133,298,257,06240912_proc_00241.png,2.076893091,47,39,54.01470007,1,,,5758.539334,241,.png
0.016226641,294,234,06240912_proc_00244.png,1.576164007,45,35,128.074788,1,,,4948.008429,244,.png
0.016293144,316,254,06240912_proc_00245.png,1.63008213,44,40,74.20576378,1,,,5529.20307,245,.png
0.01695817,316,261,06240912_proc_00255.png,2.254481316,41,36,61.21722334,1,,,4636.990757,255,.png
0.017157678,301,255,06240912_proc_00258.png,2.166125774,48,41,30.8021041,1,,,6182.654342,258,.png
0.017290683,309,259,06240912_proc_00260.png,1.874866724,40,34,143.2937506,1,,,4272.566009,260,.png
0.017357186,301,255,06240912_proc_00261.png,3.20590663,47,44,37.99191981,1,,,6496.813608,261,.png
0.017556693,289,231,06240912_proc_00264.png,2.030898094,43,36,4.808127888,1,,,4863.185428,264,.png
0.017689699,308,262,06240912_proc_00266.png,3.370005131,50,41,32.76578349,1,,,6440.26494,266,.png
0.017889207,299,260,06240912_proc_00269.png,4.294610977,48,45,55.13366264,1,,,6785.840132,269,.png
0.018022212,310,239,06240912_proc_00271.png,2.257235527,46,37,47.96803264,1,,,5346.990696,271,.png
0.018354725,302,259,06240912_proc_00276.png,3.00820446,63,55,60.9947231,1,,,10885.61854,276,.png
0.01848773,312,267,06240912_proc_00278.png,4.326262474,51,47,43.65134625,1,,,7530.397591,278,.png
0.018554233,301,260,06240912_proc_00279.png,2.644319296,45,42,31.46145641,1,,,5937.610115,279,.png
0.018620736,290,271,06240912_proc_00280.png,4.423147202,48,43,63.69530477,1,,,6484.247237,280,.png
0.018820243,294,252,06240912_proc_00283.png,3.349165916,49,43,175.3532165,1,,,6619.335721,283,.png
0.018886746,307,253,06240912_proc_00284.png,2.665408373,52,42,64.64320525,1,,,6861.238355,284,.png
0.018953249,315,253,06240912_proc_00285.png,5.273109436,52,49,0.569507256,1,,,8004.778081,285,.png
0.019285762,340,249,06240912_proc_00290.png,3.569142342,46,38,120.946321,1,,,5491.503958,290,.png
0.019418767,302,261,06240912_proc_00292.png,2.927989244,51,39,134.4789885,1,,,6248.627788,292,.png
0.01948527,293,263,06240912_proc_00293.png,5.359356403,52,47,98.33862711,1,,,7678.052445,293,.png
0.019551772,299,255,06240912_proc_00294.png,3.294651031,54,48,15.41180277,1,,,8143.008158,294,.png
0.020083793,311,260,06240912_proc_00302.png,3.590749264,56,44,55.99153782,1,,,7740.884298,302,.png
0.020216799,327,256,06240912_proc_00304.png,3.074028015,58,49,48.97623686,1,,,8928.406322,304,.png
0.020283301,294,266,06240912_proc_00305.png,3.231812,58,52,53.78473443,1,,,9475.043443,305,.png
0.020349804,350,255,06240912_proc_00306.png,4.156445026,62,48,20.05548617,1,,,9349.379737,306,.png
0.020948327,297,264,06240912_proc_00315.png,4.14695406,58,51,150.5165015,1,,,9292.831069,315,.png
0.02101483,311,262,06240912_proc_00316.png,3.35245204,48,40,61.06435005,1,,,6031.857895,316,.png
0.021147835,300,250,06240912_proc_00318.png,5.052799702,54,48,11.64989252,1,,,8143.008158,318,.png
0.021413846,295,255,06240912_proc_00322.png,2.40218854,60,54,23.91210467,1,,,10178.7602,322,.png
0.021480348,296,254,06240912_proc_00323.png,2.898700476,62,56,42.83664129,1,,,10907.60969,323,.png
0.021546851,301,251,06240912_proc_00324.png,4.249752045,56,52,152.5776972,1,,,9148.317807,324,.png
0.021613354,300,264,06240912_proc_00325.png,4.226793289,50,45,23.25590278,1,,,7068.583471,325,.png
0.021812862,303,263,06240912_proc_00328.png,3.692980766,54,47,46.2226256,1,,,7973.362155,328,.png
0.021879364,316,262,06240912_proc_00329.png,5.830430984,47,43,167.7578515,1,,,6349.158753,329,.png
