0,0,06240914_proc_00000.png,0,0,0,0
0,0,06240914_proc_00001.png,0,0,0,0
0,0,06240914_proc_00002.png,0,0,0,0
0,0,06240914_proc_00003.png,0,0,0,0
0,0,06240914_proc_00004.png,0,0,0,0
0,0,06240914_proc_00005.png,0,0,0,0
0,0,06240914_proc_00006.png,0,0,0,0
0,0,06240914_proc_00007.png,0,0,0,0
0,0,06240914_proc_00008.png,0,0,0,0
0,0,06240914_proc_00009.png,0,0,0,0
0,0,06240914_proc_00010.png,0,0,0,0
0,0,06240914_proc_00011.png,0,0,0,0
0,0,06240914_proc_00012.png,0,0,0,0
0,0,06240914_proc_00013.png,0,0,0,0
0,0,06240914_proc_00014.png,0,0,0,0
0,0,06240914_proc_00015.png,0,0,0,0
0,0,06240914_proc_00016.png,0,0,0,0
0,0,06240914_proc_00017.png,0,0,0,0
0,0,06240914_proc_00018.png,0,0,0,0
0,0,06240914_proc_00019.png,0,0,0,0
0,0,06240914_proc_00020.png,0,0,0,0
0,0,06240914_proc_00021.png,0,0,0,0
0,0,06240914_proc_00022.png,0,0,0,0
0,0,06240914_proc_00023.png,0,0,0,0
0,0,06240914_proc_00024.png,0,0,0,0
0,0,06240914_proc_00025.png,0,0,0,0
0,0,06240914_proc_00026.png,0,0,0,0
0,0,06240914_proc_00027.png,0,0,0,0
0,0,06240914_proc_00028.png,0,0,0,0
0,0,06240914_proc_00029.png,0,0,0,0
0,0,06240914_proc_00030.png,0,0,0,0
0,0,06240914_proc_00031.png,0,0,0,0
0,0,06240914_proc_00032.png,0,0,0,0
0,0,06240914_proc_00033.png,0,0,0,0
0,0,06240914_proc_00034.png,0,0,0,0
0,0,06240914_proc_00035.png,0,0,0,0
0,0,06240914_proc_00036.png,0,0,0,0
0,0,06240914_proc_00037.png,0,0,0,0
0,0,06240914_proc_00038.png,0,0,0,0
0,0,06240914_proc_00039.png,0,0,0,0
0,0,06240914_proc_00040.png,0,0,0,0
0,0,06240914_proc_00041.png,0,0,0,0
0,0,06240914_proc_00042.png,0,0,0,0
0,0,06240914_proc_00043.png,0,0,0,0
0,0,06240914_proc_00044.png,0,0,0,0
0,0,06240914_proc_00045.png,0,0,0,0
0,0,06240914_proc_00046.png,0,0,0,0
0,0,06240914_proc_00047.png,0,0,0,0
0,0,06240914_proc_00048.png,0,0,0,0
0,0,06240914_proc_00049.png,0,0,0,0
0,0,06240914_proc_00050.png,0,0,0,0
0,0,06240914_proc_00051.png,0,0,0,0
0,0,06240914_proc_00052.png,0,0,0,0
0,0,06240914_proc_00053.png,0,0,0,0
0,0,06240914_proc_00054.png,0,0,0,0
0,0,06240914_proc_00055.png,0,0,0,0
0,0,06240914_proc_00056.png,0,0,0,0
0,0,06240914_proc_00057.png,0,0,0,0
0,0,06240914_proc_00058.png,0,0,0,0
0,0,06240914_proc_00059.png,0,0,0,0
0,0,06240914_proc_00060.png,0,0,0,0
0,0,06240914_proc_00061.png,0,0,0,0
0,0,06240914_proc_00062.png,0,0,0,0
0,0,06240914_proc_00063.png,0,0,0,0
0,0,06240914_proc_00064.png,0,0,0,0
0,0,06240914_proc_00065.png,0,0,0,0
0,0,06240914_proc_00066.png,0,0,0,0
0,0,06240914_proc_00067.png,0,0,0,0
0,0,06240914_proc_00068.png,0,0,0,0
0,0,06240914_proc_00069.png,0,0,0,0
0,0,06240914_proc_00070.png,0,0,0,0
0,0,06240914_proc_00071.png,0,0,0,0
0,0,06240914_proc_00072.png,0,0,0,0
0,0,06240914_proc_00073.png,0,0,0,0
0,0,06240914_proc_00074.png,0,0,0,0
0,0,06240914_proc_00075.png,0,0,0,0
0,0,06240914_proc_00076.png,0,0,0,0
0,0,06240914_proc_00077.png,0,0,0,0
0,0,06240914_proc_00078.png,0,0,0,0
0,0,06240914_proc_00079.png,0,0,0,0
0,0,06240914_proc_00080.png,0,0,0,0
0,0,06240914_proc_00081.png,0,0,0,0
0,0,06240914_proc_00082.png,0,0,0,0
0,0,06240914_proc_00083.png,0,0,0,0
0,0,06240914_proc_00084.png,0,0,0,0
0,0,06240914_proc_00085.png,0,0,0,0
0,0,06240914_proc_00086.png,0,0,0,0
0,0,06240914_proc_00087.png,0,0,0,0
0,0,06240914_proc_00088.png,0,0,0,0
0,0,06240914_proc_00089.png,0,0,0,0
0,0,06240914_proc_00090.png,0,0,0,0
0,0,06240914_proc_00091.png,0,0,0,0
0,0,06240914_proc_00092.png,0,0,0,0
0,0,06240914_proc_00093.png,0,0,0,0
0,0,06240914_proc_00094.png,0,0,0,0
0,0,06240914_proc_00095.png,0,0,0,0
0,0,06240914_proc_00096.png,0,0,0,0
0,0,06240914_proc_00097.png,0,0,0,0
0,0,06240914_proc_00098.png,0,0,0,0
0,0,06240914_proc_00099.png,0,0,0,0
0,0,06240914_proc_00100.png,0,0,0,0
0,0,06240914_proc_00101.png,0,0,0,0
0,0,06240914_proc_00102.png,0,0,0,0
0,0,06240914_proc_00103.png,0,0,0,0
0,0,06240914_proc_00104.png,0,0,0,0
0,0,06240914_proc_00105.png,0,0,0,0
0,0,06240914_proc_00106.png,0,0,0,0
0,0,06240914_proc_00107.png,0,0,0,0
0,0,06240914_proc_00108.png,0,0,0,0
0,0,06240914_proc_00109.png,0,0,0,0
0,0,06240914_proc_00110.png,0,0,0,0
0,0,06240914_proc_00111.png,0,0,0,0
0,0,06240914_proc_00112.png,0,0,0,0
0,0,06240914_proc_00113.png,0,0,0,0
0,0,06240914_proc_00114.png,0,0,0,0
0,0,06240914_proc_00115.png,0,0,0,0
0,0,06240914_proc_00116.png,0,0,0,0
0,0,06240914_proc_00117.png,0,0,0,0
0,0,06240914_proc_00118.png,0,0,0,0
0,0,06240914_proc_00119.png,0,0,0,0
0,0,06240914_proc_00120.png,0,0,0,0
0,0,06240914_proc_00121.png,0,0,0,0
0,0,06240914_proc_00122.png,0,0,0,0
0,0,06240914_proc_00123.png,0,0,0,0
0,0,06240914_proc_00124.png,0,0,0,0
0,0,06240914_proc_00125.png,0,0,0,0
0,0,06240914_proc_00126.png,0,0,0,0
0,0,06240914_proc_00127.png,0,0,0,0
0,0,06240914_proc_00128.png,0,0,0,0
0,0,06240914_proc_00129.png,0,0,0,0
0,0,06240914_proc_00130.png,0,0,0,0
0,0,06240914_proc_00131.png,0,0,0,0
0,0,06240914_proc_00132.png,0,0,0,0
0,0,06240914_proc_00133.png,0,0,0,0
0,0,06240914_proc_00134.png,0,0,0,0
0,0,06240914_proc_00135.png,0,0,0,0
0,0,06240914_proc_00136.png,0,0,0,0
0,0,06240914_proc_00137.png,0,0,0,0
0,0,06240914_proc_00138.png,0,0,0,0
0,0,06240914_proc_00139.png,0,0,0,0
0,0,06240914_proc_00140.png,0,0,0,0
0,0,06240914_proc_00141.png,0,0,0,0
0,0,06240914_proc_00142.png,0,0,0,0
0,0,06240914_proc_00143.png,0,0,0,0
0,0,06240914_proc_00144.png,0,0,0,0
0,0,06240914_proc_00145.png,0,0,0,0
0,0,06240914_proc_00146.png,0,0,0,0
0,0,06240914_proc_00147.png,0,0,0,0
0,0,06240914_proc_00148.png,0,0,0,0
0,0,06240914_proc_00149.png,0,0,0,0
0,0,06240914_proc_00150.png,0,0,0,0
0,0,06240914_proc_00151.png,0,0,0,0
0,0,06240914_proc_00152.png,0,0,0,0
0,0,06240914_proc_00153.png,0,0,0,0
0,0,06240914_proc_00154.png,0,0,0,0
0,0,06240914_proc_00155.png,0,0,0,0
0,0,06240914_proc_00156.png,0,0,0,0
0,0,06240914_proc_00157.png,0,0,0,0
0,0,06240914_proc_00158.png,0,0,0,0
0,0,06240914_proc_00159.png,0,0,0,0
0,0,06240914_proc_00160.png,0,0,0,0
0,0,06240914_proc_00161.png,0,0,0,0
0,0,06240914_proc_00162.png,0,0,0,0
0,0,06240914_proc_00163.png,0,0,0,0
